STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
840360,99999, 20111130,   59.6, 5,   52.8, 5, 9999.9, 0, 1008.0, 5,  10.3, 5,   3.2, 5,   8.0, 999.9,   70.5 ,  45.7 , 0.55G,999.9, 010000,
840360,99999, 20111201,   58.9, 5,   54.6, 5, 9999.9, 0, 1008.7, 5,   8.5, 5,   3.6, 5,   8.0, 999.9,   70.5 ,  47.1 , 0.91G,999.9, 010010,
840360,99999, 20111202,   53.5, 4,   51.8, 4, 9999.9, 0, 1009.4, 4, 999.9, 0,   1.5, 4,   1.9, 999.9,   70.2 ,  41.7 , 0.31G,999.9, 110000,
840360,99999, 20111203,   57.0, 5,   50.6, 5, 9999.9, 0, 1008.2, 5,   9.7, 5,   2.4, 5,   6.0, 999.9,   68.4 ,  42.4 , 0.43G,999.9, 010000,
840360,99999, 20111204,   57.7, 5,   49.7, 5, 9999.9, 0, 1007.5, 5,   9.8, 5,   2.4, 5,   4.1, 999.9,   65.1 ,  45.0 , 0.24G,999.9, 010000,
840360,99999, 20111205,   56.0, 5,   51.5, 5, 9999.9, 0, 1008.5, 5,   9.8, 4,   3.2, 5,   8.0, 999.9,   63.9 ,  43.3 , 0.83G,999.9, 100000,
840360,99999, 20111206,   56.4, 5,   49.6, 5, 9999.9, 0, 1007.8, 5,  10.1, 5,   2.0, 5,   4.1, 999.9,   66.9 ,  42.8 , 0.04G,999.9, 100000,
840360,99999, 20111207,   56.2, 4,   50.7, 4, 9999.9, 0, 1008.3, 4,   9.0, 4,   3.1, 4,   4.1, 999.9,   66.9 ,  43.2 , 0.55G,999.9, 010000,
840360,99999, 20111208,   55.0, 4,   52.5, 4, 9999.9, 0, 1009.1, 4,   6.2, 4,   2.0, 4,   4.1, 999.9,   65.8 ,  45.3 , 0.04G,999.9, 110000,
840360,99999, 20111209,   56.8, 5,   53.1, 5, 9999.9, 0, 1008.8, 5,   9.8, 5,   3.7, 5,   4.1, 999.9,   64.0 ,  46.2 , 0.20G,999.9, 110000,
840360,99999, 20111210,   57.8, 5,   50.0, 5, 9999.9, 0, 1007.6, 5,  11.8, 5,   3.2, 5,   6.0, 999.9,   66.6 ,  40.3 , 0.12G,999.9, 000000,
