STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
BR00D6-0010,-22.317,-49.117,617,2/16/01,,76,,70
BR00D6-0010,-22.317,-49.117,617,2/17/01,1.06,76,87,70
BR00D6-0010,-22.317,-49.117,617,2/18/01,0,75,87,70
BR00D6-0010,-22.317,-49.117,617,2/19/01,0,80,,70
BR00D6-0010,-22.317,-49.117,617,2/20/01,,80,,72
BR00D6-0010,-22.317,-49.117,617,2/21/01,,78,90,70
BR00D6-0010,-22.317,-49.117,617,2/22/01,,79,90,72
BR00D6-0010,-22.317,-49.117,617,2/23/01,,79,89,73
BR00D6-0010,-22.317,-49.117,617,2/24/01,,74,87,
BR00D6-0010,-22.317,-49.117,617,2/25/01,,74,,
BR00D6-0010,-22.317,-49.117,617,2/26/01,,78,,69
BR00D6-0010,-22.317,-49.117,617,2/27/01,,77,90,
BR00D6-0010,-22.317,-49.117,617,2/28/01,,75,,67
BR00D6-0010,-22.317,-49.117,617,3/1/01,,78,,
BR00D6-0010,-22.317,-49.117,617,3/2/01,,78,90,69
BR00D6-0010,-22.317,-49.117,617,3/3/01,,77,89,
BR00D6-0010,-22.317,-49.117,617,3/4/01,,79,,67
BR00D6-0010,-22.317,-49.117,617,3/5/01,,77,90,71
BR00D6-0010,-22.317,-49.117,617,3/6/01,,75,87,68
BR00D6-0010,-22.317,-49.117,617,3/7/01,,76,87,
BR00D6-0010,-22.317,-49.117,617,3/8/01,,72,83,
BR00D6-0010,-22.317,-49.117,617,3/9/01,,72,79,
BR00D6-0010,-22.317,-49.117,617,3/10/01,,74,,
BR00D6-0010,-22.317,-49.117,617,3/11/01,,76,,
BR00D6-0010,-22.317,-49.117,617,3/12/01,,76,86,65
BR00D6-0010,-22.317,-49.117,617,3/13/01,,76,85,69
BR00D6-0010,-22.317,-49.117,617,3/14/01,,81,,
BR00D6-0010,-22.317,-49.117,617,3/15/01,,81,,
BR00D6-0010,-22.317,-49.117,617,3/16/01,,81,,74
BR00D6-0010,-22.317,-49.117,617,3/17/01,,82,92,
BR00D6-0010,-22.317,-49.117,617,3/18/01,,77,91,
BR00D6-0010,-22.317,-49.117,617,3/19/01,,76,,
BR00D6-0010,-22.317,-49.117,617,3/20/01,,80,,72
BR00D6-0010,-22.317,-49.117,617,3/21/01,,77,,
BR00D6-0010,-22.317,-49.117,617,3/22/01,,81,,
BR00D6-0010,-22.317,-49.117,617,3/23/01,,82,92,74
BR00D6-0010,-22.317,-49.117,617,3/24/01,,82,,
BR00D6-0010,-22.317,-49.117,617,3/25/01,,79,92,
BR00D6-0010,-22.317,-49.117,617,3/26/01,,75,91,
BR00D6-0010,-22.317,-49.117,617,3/27/01,,76,,
BR00D6-0010,-22.317,-49.117,617,3/28/01,,72,86,
BR00D6-0010,-22.317,-49.117,617,3/29/01,,73,84,
BR00D6-0010,-22.317,-49.117,617,3/30/01,,76,,
BR00D6-0010,-22.317,-49.117,617,3/31/01,,74,,
BR00D6-0010,-22.317,-49.117,617,4/2/01,,78,,
BR00D6-0010,-22.317,-49.117,617,4/3/01,,76,,67
BR00D6-0010,-22.317,-49.117,617,4/4/01,,75,,65
BR00D6-0010,-22.317,-49.117,617,4/5/01,,77,,66
BR00D6-0010,-22.317,-49.117,617,4/6/01,,78,,
BR00D6-0010,-22.317,-49.117,617,4/7/01,,76,90,
BR00D6-0010,-22.317,-49.117,617,4/8/01,,78,88,69
BR00D6-0010,-22.317,-49.117,617,4/9/01,,77,,69
BR00D6-0010,-22.317,-49.117,617,4/10/01,,79,89,
BR00D6-0010,-22.317,-49.117,617,4/11/01,,80,,
BR00D6-0010,-22.317,-49.117,617,4/12/01,,78,90,69
BR00D6-0010,-22.317,-49.117,617,4/13/01,,72,86,
BR00D6-0010,-22.317,-49.117,617,4/14/01,,72,,63
BR00D6-0010,-22.317,-49.117,617,4/15/01,,74,87,64
BR00D6-0010,-22.317,-49.117,617,4/16/01,,74,85,66
BR00D6-0010,-22.317,-49.117,617,4/17/01,,73,85,62
BR00D6-0010,-22.317,-49.117,617,4/18/01,,73,,62
BR00D6-0010,-22.317,-49.117,617,4/19/01,,71,,
BR00D6-0010,-22.317,-49.117,617,4/20/01,,79,,68
BR00D6-0010,-22.317,-49.117,617,4/21/01,,79,,69
BR00D6-0010,-22.317,-49.117,617,4/22/01,,71,89,
BR00D6-0010,-22.317,-49.117,617,4/23/01,,74,,69
BR00D6-0010,-22.317,-49.117,617,4/24/01,,79,87,70
BR00D6-0010,-22.317,-49.117,617,4/25/01,,78,,
BR00D6-0010,-22.317,-49.117,617,4/26/01,,80,,
BR00D6-0010,-22.317,-49.117,617,4/27/01,,80,,
BR00D6-0010,-22.317,-49.117,617,4/28/01,,81,,70
BR00D6-0010,-22.317,-49.117,617,4/29/01,,77,90,69
BR00D6-0010,-22.317,-49.117,617,4/30/01,,78,87,67
BR00D6-0010,-22.317,-49.117,617,5/1/01,,76,87,66
BR00D6-0010,-22.317,-49.117,617,5/2/01,,79,89,71
BR00D6-0010,-22.317,-49.117,617,5/3/01,,83,,
BR00D6-0010,-22.317,-49.117,617,5/4/01,,76,90,
BR00D6-0010,-22.317,-49.117,617,5/5/01,0.03,62,85,51
BR00D6-0010,-22.317,-49.117,617,5/6/01,0,61,,
BR00D6-0010,-22.317,-49.117,617,5/7/01,,62,,
BR00D6-0010,-22.317,-49.117,617,5/8/01,,64,,53
BR00D6-0010,-22.317,-49.117,617,5/9/01,,69,,
BR00D6-0010,-22.317,-49.117,617,5/10/01,,76,,68
BR00D6-0010,-22.317,-49.117,617,5/11/01,,70,87,67
BR00D6-0010,-22.317,-49.117,617,5/12/01,,69,,
BR00D6-0010,-22.317,-49.117,617,5/13/01,1.1,64,78,
BR00D6-0010,-22.317,-49.117,617,5/14/01,0,63,,58
BR00D6-0010,-22.317,-49.117,617,5/15/01,,60,69,
BR00D6-0010,-22.317,-49.117,617,5/16/01,,60,68,
BR00D6-0010,-22.317,-49.117,617,5/17/01,1.3,61,,59
BR00D6-0010,-22.317,-49.117,617,5/18/01,0.03,59,69,46
BR00D6-0010,-22.317,-49.117,617,5/19/01,0,62,,52
BR00D6-0010,-22.317,-49.117,617,5/20/01,,63,,56
BR00D6-0010,-22.317,-49.117,617,5/22/01,,64,78,59
BR00D6-0010,-22.317,-49.117,617,5/23/01,,62,,
BR00D6-0010,-22.317,-49.117,617,5/24/01,,69,,57
BR00D6-0010,-22.317,-49.117,617,5/25/01,,67,,59
BR00D6-0010,-22.317,-49.117,617,5/26/01,,69,,60
BR00D6-0010,-22.317,-49.117,617,5/27/01,0.87,67,80,64
BR00D6-0010,-22.317,-49.117,617,5/28/01,0,68,,
BR00D6-0010,-22.317,-49.117,617,5/29/01,,75,,64
BR00D6-0010,-22.317,-49.117,617,5/30/01,,72,,
BR00D6-0010,-22.317,-49.117,617,5/31/01,,71,83,63
BR00D6-0010,-22.317,-49.117,617,6/1/01,,72,,
BR00D6-0010,-22.317,-49.117,617,6/2/01,,75,83,65
BR00D6-0010,-22.317,-49.117,617,6/3/01,,74,83,
BR00D6-0010,-22.317,-49.117,617,6/4/01,,72,83,
BR00D6-0010,-22.317,-49.117,617,6/5/01,,76,,67
BR00D6-0010,-22.317,-49.117,617,6/6/01,,76,85,
BR00D6-0010,-22.317,-49.117,617,6/7/01,,71,83,
BR00D6-0010,-22.317,-49.117,617,6/8/01,0.03,70,77,63
BR00D6-0010,-22.317,-49.117,617,6/9/01,0.03,71,,
BR00D6-0010,-22.317,-49.117,617,6/10/01,0.02,67,82,
BR00D6-0010,-22.317,-49.117,617,6/11/01,0,71,78,62
BR00D6-0010,-22.317,-49.117,617,6/12/01,,67,77,
BR00D6-0010,-22.317,-49.117,617,6/13/01,,69,,59
BR00D6-0010,-22.317,-49.117,617,6/14/01,,72,,
BR00D6-0010,-22.317,-49.117,617,6/15/01,,76,,
BR00D6-0010,-22.317,-49.117,617,6/16/01,,73,83,63
BR00D6-0010,-22.317,-49.117,617,6/17/01,0.03,70,83,
BR00D6-0010,-22.317,-49.117,617,6/18/01,0.08,58,74,
BR00D6-0010,-22.317,-49.117,617,6/19/01,0.31,58,,55
BR00D6-0010,-22.317,-49.117,617,6/20/01,0.03,56,64,
BR00D6-0010,-22.317,-49.117,617,6/21/01,0.04,50,,
BR00D6-0010,-22.317,-49.117,617,6/22/01,0,54,,
BR00D6-0010,-22.317,-49.117,617,6/23/01,,61,,51
BR00D6-0010,-22.317,-49.117,617,6/24/01,,66,,56
BR00D6-0010,-22.317,-49.117,617,6/25/01,,69,,
BR00D6-0010,-22.317,-49.117,617,6/26/01,,58,84,
BR00D6-0010,-22.317,-49.117,617,6/27/01,,53,64,
BR00D6-0010,-22.317,-49.117,617,6/28/01,,57,,50
BR00D6-0010,-22.317,-49.117,617,6/29/01,,59,,
BR00D6-0010,-22.317,-49.117,617,6/30/01,,65,,54
BR00D6-0010,-22.317,-49.117,617,7/1/01,,68,,
BR00D6-0010,-22.317,-49.117,617,7/2/01,,71,,
BR00D6-0010,-22.317,-49.117,617,7/3/01,,69,,61
BR00D6-0010,-22.317,-49.117,617,7/4/01,,72,83,
BR00D6-0010,-22.317,-49.117,617,7/5/01,,70,,62
BR00D6-0010,-22.317,-49.117,617,7/6/01,,68,84,
BR00D6-0010,-22.317,-49.117,617,7/7/01,,68,,59
BR00D6-0010,-22.317,-49.117,617,7/8/01,,70,,
BR00D6-0010,-22.317,-49.117,617,7/9/01,,71,,62
BR00D6-0010,-22.317,-49.117,617,7/10/01,,71,,61
BR00D6-0010,-22.317,-49.117,617,7/11/01,,72,,62
BR00D6-0010,-22.317,-49.117,617,7/12/01,0.2,63,83,
BR00D6-0010,-22.317,-49.117,617,7/13/01,0,56,70,49
BR00D6-0010,-22.317,-49.117,617,7/17/01,,72,83,
BR00D6-0010,-22.317,-49.117,617,7/19/01,,76,87,61
BR00D6-0010,-22.317,-49.117,617,7/20/01,,74,,64
BR00D6-0010,-22.317,-49.117,617,7/21/01,,78,,69
BR00D6-0010,-22.317,-49.117,617,7/22/01,0.03,71,89,
BR00D6-0010,-22.317,-49.117,617,7/23/01,0,60,74,57
BR00D6-0010,-22.317,-49.117,617,7/24/01,,65,,
BR00D6-0010,-22.317,-49.117,617,7/25/01,0.55,66,,59
BR00D6-0010,-22.317,-49.117,617,7/26/01,0.08,69,81,
BR00D6-0010,-22.317,-49.117,617,7/27/01,0.08,65,76,
BR00D6-0010,-22.317,-49.117,617,7/31/01,0,75,,60
BR00D6-0010,-22.317,-49.117,617,8/1/01,,73,83,
BR00D6-0010,-22.317,-49.117,617,8/2/01,,71,83,
BR00D6-0010,-22.317,-49.117,617,8/3/01,,72,82,
BR00D6-0010,-22.317,-49.117,617,8/4/01,,73,,
BR00D6-0010,-22.317,-49.117,617,8/5/01,,72,84,
BR00D6-0010,-22.317,-49.117,617,8/6/01,,71,,57
BR00D6-0010,-22.317,-49.117,617,8/7/01,,71,84,
BR00D6-0010,-22.317,-49.117,617,8/8/01,,71,84,
BR00D6-0010,-22.317,-49.117,617,8/9/01,,68,,
BR00D6-0010,-22.317,-49.117,617,8/10/01,,68,81,
BR00D6-0010,-22.317,-49.117,617,8/11/01,,69,,57
BR00D6-0010,-22.317,-49.117,617,8/12/01,,68,,
BR00D6-0010,-22.317,-49.117,617,8/13/01,,68,83,59
BR00D6-0010,-22.317,-49.117,617,8/14/01,,70,,58
BR00D6-0010,-22.317,-49.117,617,8/15/01,,69,,58
BR00D6-0010,-22.317,-49.117,617,8/16/01,,69,82,
BR00D6-0010,-22.317,-49.117,617,8/17/01,,69,,58
BR00D6-0010,-22.317,-49.117,617,8/18/01,,73,,62
BR00D6-0010,-22.317,-49.117,617,8/19/01,,74,84,
BR00D6-0010,-22.317,-49.117,617,8/20/01,,76,,
BR00D6-0010,-22.317,-49.117,617,8/21/01,,71,85,
BR00D6-0010,-22.317,-49.117,617,8/22/01,0.03,68,83,58
BR00D6-0010,-22.317,-49.117,617,8/23/01,0,60,80,
BR00D6-0010,-22.317,-49.117,617,8/24/01,0.47,65,,
BR00D6-0010,-22.317,-49.117,617,8/25/01,0.03,69,,60
BR00D6-0010,-22.317,-49.117,617,8/26/01,0.12,71,,62
BR00D6-0010,-22.317,-49.117,617,8/27/01,0.03,68,78,
BR00D6-0010,-22.317,-49.117,617,8/28/01,0.83,71,,63
BR00D6-0010,-22.317,-49.117,617,8/29/01,0.28,70,85,63
BR00D6-0010,-22.317,-49.117,617,8/30/01,0,74,,64
BR00D6-0010,-22.317,-49.117,617,8/31/01,,77,87,66
BR00D6-0010,-22.317,-49.117,617,9/1/01,,79,,68
BR00D6-0010,-22.317,-49.117,617,9/2/01,,78,89,
BR00D6-0010,-22.317,-49.117,617,9/3/01,,79,,
BR00D6-0010,-22.317,-49.117,617,9/4/01,,80,,
BR00D6-0010,-22.317,-49.117,617,9/5/01,,75,91,64
BR00D6-0010,-22.317,-49.117,617,9/6/01,,71,85,64
BR00D6-0010,-22.317,-49.117,617,9/7/01,,69,83,62
BR00D6-0010,-22.317,-49.117,617,9/8/01,,72,,58
BR00D6-0010,-22.317,-49.117,617,9/9/01,,77,,65
BR00D6-0010,-22.317,-49.117,617,9/10/01,,79,,
BR00D6-0010,-22.317,-49.117,617,9/11/01,,76,94,
BR00D6-0010,-22.317,-49.117,617,9/12/01,,67,81,
BR00D6-0010,-22.317,-49.117,617,9/13/01,,70,,57
BR00D6-0010,-22.317,-49.117,617,9/14/01,0.24,69,91,
BR00D6-0010,-22.317,-49.117,617,9/15/01,0.39,69,,64
BR00D6-0010,-22.317,-49.117,617,9/16/01,0,64,76,
BR00D6-0010,-22.317,-49.117,617,9/17/01,,58,71,
BR00D6-0010,-22.317,-49.117,617,9/18/01,,62,,52
BR00D6-0010,-22.317,-49.117,617,9/19/01,,65,,53
BR00D6-0010,-22.317,-49.117,617,9/20/01,,69,,
BR00D6-0010,-22.317,-49.117,617,9/21/01,,68,83,
BR00D6-0010,-22.317,-49.117,617,9/22/01,0.08,69,,
BR00D6-0010,-22.317,-49.117,617,9/23/01,0.28,70,,
BR00D6-0010,-22.317,-49.117,617,9/24/01,0.03,75,,
BR00D6-0010,-22.317,-49.117,617,9/25/01,0.03,72,89,
BR00D6-0010,-22.317,-49.117,617,9/26/01,0.12,71,,
BR00D6-0010,-22.317,-49.117,617,9/27/01,0,71,,
BR00D6-0010,-22.317,-49.117,617,9/28/01,,73,,
BR00D6-0010,-22.317,-49.117,617,9/29/01,,73,89,64
BR00D6-0010,-22.317,-49.117,617,9/30/01,,74,,64
BR00D6-0010,-22.317,-49.117,617,10/1/01,,76,89,
BR00D6-0010,-22.317,-49.117,617,10/2/01,1.5,68,88,
BR00D6-0010,-22.317,-49.117,617,10/3/01,0,66,,
BR00D6-0010,-22.317,-49.117,617,10/4/01,0,73,,
BR00D6-0010,-22.317,-49.117,617,10/5/01,0.03,77,86,
BR00D6-0010,-22.317,-49.117,617,10/6/01,0,75,,
BR00D6-0010,-22.317,-49.117,617,10/7/01,,73,,62
BR00D6-0010,-22.317,-49.117,617,10/8/01,0.31,67,86,62
BR00D6-0010,-22.317,-49.117,617,10/9/01,0.63,72,,65
BR00D6-0010,-22.317,-49.117,617,10/10/01,0.24,75,,
BR00D6-0010,-22.317,-49.117,617,10/11/01,0.03,76,85,67
BR00D6-0010,-22.317,-49.117,617,10/12/01,0,76,,64
BR00D6-0010,-22.317,-49.117,617,10/13/01,,75,87,
BR00D6-0010,-22.317,-49.117,617,10/14/01,,74,86,64
BR00D6-0010,-22.317,-49.117,617,10/15/01,,76,,
BR00D6-0010,-22.317,-49.117,617,10/16/01,,74,87,
BR00D6-0010,-22.317,-49.117,617,10/17/01,,72,,63
BR00D6-0010,-22.317,-49.117,617,10/18/01,0.67,73,85,64
BR00D6-0010,-22.317,-49.117,617,10/19/01,0,70,83,
BR00D6-0010,-22.317,-49.117,617,10/20/01,0.24,71,82,
BR00D6-0010,-22.317,-49.117,617,10/21/01,0,69,,
BR00D6-0010,-22.317,-49.117,617,10/22/01,1.02,70,82,62
BR00D6-0010,-22.317,-49.117,617,10/23/01,0,73,,62
BR00D6-0010,-22.317,-49.117,617,10/24/01,,73,,60
BR00D6-0010,-22.317,-49.117,617,10/25/01,,73,,59
BR00D6-0010,-22.317,-49.117,617,10/26/01,,80,,61
BR00D6-0010,-22.317,-49.117,617,10/27/01,,75,,62
BR00D6-0010,-22.317,-49.117,617,10/28/01,,78,,62
BR00D6-0010,-22.317,-49.117,617,10/29/01,,82,,68
BR00D6-0010,-22.317,-49.117,617,10/30/01,,81,,70
BR00D6-0010,-22.317,-49.117,617,10/31/01,0.03,81,94,69
BR00D6-0010,-22.317,-49.117,617,11/1/01,0,78,91,66
BR00D6-0010,-22.317,-49.117,617,11/2/01,,75,90,
BR00D6-0010,-22.317,-49.117,617,11/3/01,0.12,66,88,62
BR00D6-0010,-22.317,-49.117,617,11/4/01,0.39,64,,
BR00D6-0010,-22.317,-49.117,617,11/5/01,0.12,71,,60
BR00D6-0010,-22.317,-49.117,617,11/6/01,0,78,,66
BR00D6-0010,-22.317,-49.117,617,11/7/01,,81,,69
BR00D6-0010,-22.317,-49.117,617,11/8/01,,84,93,
BR00D6-0010,-22.317,-49.117,617,11/9/01,,80,,
BR00D6-0010,-22.317,-49.117,617,11/10/01,,79,92,
BR00D6-0010,-22.317,-49.117,617,11/11/01,,77,91,
BR00D6-0010,-22.317,-49.117,617,11/12/01,2.32,71,86,66
BR00D6-0010,-22.317,-49.117,617,11/13/01,0.04,72,,67
BR00D6-0010,-22.317,-49.117,617,11/14/01,0.02,75,,70
BR00D6-0010,-22.317,-49.117,617,11/15/01,0.31,74,84,
BR00D6-0010,-22.317,-49.117,617,11/16/01,0,76,,
BR00D6-0010,-22.317,-49.117,617,11/17/01,,73,88,67
BR00D6-0010,-22.317,-49.117,617,11/18/01,,75,,66
BR00D6-0010,-22.317,-49.117,617,11/19/01,,75,,
BR00D6-0010,-22.317,-49.117,617,11/20/01,2.09,75,87,
BR00D6-0010,-22.317,-49.117,617,11/21/01,0,78,,
BR00D6-0010,-22.317,-49.117,617,11/22/01,,78,89,
BR00D6-0010,-22.317,-49.117,617,11/23/01,,78,,69
BR00D6-0010,-22.317,-49.117,617,11/24/01,0.47,79,,69
BR00D6-0010,-22.317,-49.117,617,11/25/01,0,83,,
BR00D6-0010,-22.317,-49.117,617,11/26/01,,81,,69
BR00D6-0010,-22.317,-49.117,617,11/27/01,,78,93,
BR00D6-0010,-22.317,-49.117,617,11/28/01,,78,91,
BR00D6-0010,-22.317,-49.117,617,11/29/01,0.51,76,,
BR00D6-0010,-22.317,-49.117,617,11/30/01,0.2,74,88,66
BR00D6-0010,-22.317,-49.117,617,12/1/01,0.31,71,80,62
BR00D6-0010,-22.317,-49.117,617,12/2/01,0,72,,60
BR00D6-0010,-22.317,-49.117,617,12/3/01,,75,,62
BR00D6-0010,-22.317,-49.117,617,12/4/01,,76,,64
BR00D6-0010,-22.317,-49.117,617,12/5/01,,74,89,
BR00D6-0010,-22.317,-49.117,617,12/6/01,1.46,72,84,
BR00D6-0010,-22.317,-49.117,617,12/7/01,0.12,73,,69
BR00D6-0010,-22.317,-49.117,617,12/10/01,1.22,81,,67
BR00D6-0010,-22.317,-49.117,617,12/11/01,0,75,86,
BR00D6-0010,-22.317,-49.117,617,12/12/01,0.67,74,85,
BR00D6-0010,-22.317,-49.117,617,12/13/01,0,74,79,69
BR00D6-0010,-22.317,-49.117,617,12/14/01,1.61,70,79,67
BR00D6-0010,-22.317,-49.117,617,12/15/01,0.98,73,,68
BR00D6-0010,-22.317,-49.117,617,12/16/01,0.28,76,,
BR00D6-0010,-22.317,-49.117,617,12/17/01,0,80,,70
BR00D6-0010,-22.317,-49.117,617,12/18/01,,80,89,
BR00D6-0010,-22.317,-49.117,617,12/19/01,,81,,72
BR00D6-0010,-22.317,-49.117,617,12/20/01,,80,91,
BR00D6-0010,-22.317,-49.117,617,12/21/01,,74,89,
BR00D6-0010,-22.317,-49.117,617,12/22/01,1.02,72,84,
BR00D6-0010,-22.317,-49.117,617,12/23/01,0.94,74,,
BR00D6-0010,-22.317,-49.117,617,12/24/01,0,70,83,63
BR00D6-0010,-22.317,-49.117,617,12/25/01,,73,,
BR00D6-0010,-22.317,-49.117,617,12/26/01,,74,,
BR00D6-0010,-22.317,-49.117,617,12/27/01,,75,,65
BR00D6-0010,-22.317,-49.117,617,12/28/01,0.03,75,88,
BR00D6-0010,-22.317,-49.117,617,12/29/01,2.76,72,81,
BR00D6-0010,-22.317,-49.117,617,12/30/01,0.71,74,,
BR00D6-0010,-22.317,-49.117,617,12/31/01,0,76,,66
BR00D6-0010,-22.317,-49.117,617,1/1/02,,76,,
BR00D6-0010,-22.317,-49.117,617,1/2/02,,78,,
BR00D6-0010,-22.317,-49.117,617,2/7/02,,68,,
BR00D6-0010,-22.317,-49.117,617,3/19/02,,80,90,
BR00D6-0010,-22.317,-49.117,617,6/11/02,,68,84,
BR00D6-0010,-22.317,-49.117,617,6/27/02,,61,,57
BR00D6-0010,-22.317,-49.117,617,5/30/03,,72,,
BR00D6-0010,-22.317,-49.117,617,6/3/03,,69,,
BR00D6-0010,-22.317,-49.117,617,6/11/03,,63,,
BR00D6-0010,-22.317,-49.117,617,6/12/03,,65,,
BR00D6-0010,-22.317,-49.117,617,9/28/03,,80,,
BR00D6-0010,-22.317,-49.117,617,12/11/03,,71,,
BR00D6-0010,-22.317,-49.117,617,1/23/04,,68,,
BR00D6-0010,-22.317,-49.117,617,9/16/04,,70,,
BR00D6-0010,-22.317,-49.117,617,9/17/04,,67,,
BR00D6-0010,-22.317,-49.117,617,9/21/04,,79,,
BR00D6-0010,-22.317,-49.117,617,9/22/04,,82,,
BR00D6-0010,-22.317,-49.117,617,9/23/04,,82,,
BR00D6-0010,-22.317,-49.117,617,9/24/04,,80,,
BR00D6-0010,-22.317,-49.117,617,9/25/04,,85,,
BR00D6-0010,-22.317,-49.117,617,9/26/04,,80,,
BR00D6-0010,-22.317,-49.117,617,9/30/04,,68,,
BR00D6-0010,-22.317,-49.117,617,10/1/04,,63,,
BR00D6-0010,-22.317,-49.117,617,10/2/04,,64,,
BR00D6-0010,-22.317,-49.117,617,10/3/04,,63,,
BR00D6-0010,-22.317,-49.117,617,10/4/04,,67,,
BR00D6-0010,-22.317,-49.117,617,10/5/04,,72,,
BR00D6-0010,-22.317,-49.117,617,10/6/04,,67,,
BR00D6-0010,-22.317,-49.117,617,10/7/04,,63,,
BR00D6-0010,-22.317,-49.117,617,10/8/04,,65,,
BR00D6-0010,-22.317,-49.117,617,10/9/04,,73,,
BR00D6-0010,-22.317,-49.117,617,10/10/04,,78,,
BR00D6-0010,-22.317,-49.117,617,10/11/04,,70,,
BR00D6-0010,-22.317,-49.117,617,10/13/04,,73,,
BR00D6-0010,-22.317,-49.117,617,10/14/04,,73,,
BR00D6-0010,-22.317,-49.117,617,10/15/04,,68,,
BR00D6-0010,-22.317,-49.117,617,10/16/04,,76,,
BR00D6-0010,-22.317,-49.117,617,10/18/04,,71,,
BR00D6-0010,-22.317,-49.117,617,10/19/04,,72,,
BR00D6-0010,-22.317,-49.117,617,10/20/04,,67,,
BR00D6-0010,-22.317,-49.117,617,10/21/04,,68,,
BR00D6-0010,-22.317,-49.117,617,10/22/04,,71,,
BR00D6-0010,-22.317,-49.117,617,10/23/04,,71,,
BR00D6-0010,-22.317,-49.117,617,10/24/04,,69,,
BR00D6-0010,-22.317,-49.117,617,10/25/04,,69,,
BR00D6-0010,-22.317,-49.117,617,10/26/04,,72,,
BR00D6-0010,-22.317,-49.117,617,10/28/04,,68,,
BR00D6-0010,-22.317,-49.117,617,10/29/04,,69,,
BR00D6-0010,-22.317,-49.117,617,11/1/04,,74,,
BR00D6-0010,-22.317,-49.117,617,11/2/04,,74,,
BR00D6-0010,-22.317,-49.117,617,11/4/04,,75,,
BR00D6-0010,-22.317,-49.117,617,11/5/04,,76,,
BR00D6-0010,-22.317,-49.117,617,11/6/04,,76,,
BR00D6-0010,-22.317,-49.117,617,11/7/04,,70,,
BR00D6-0010,-22.317,-49.117,617,11/8/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/9/04,,75,,
BR00D6-0010,-22.317,-49.117,617,11/10/04,,76,,
BR00D6-0010,-22.317,-49.117,617,11/11/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/12/04,,70,,
BR00D6-0010,-22.317,-49.117,617,11/13/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/14/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/15/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/16/04,,69,,
BR00D6-0010,-22.317,-49.117,617,11/17/04,,71,,
BR00D6-0010,-22.317,-49.117,617,11/18/04,,72,,
BR00D6-0010,-22.317,-49.117,617,11/21/04,,70,,
BR00D6-0010,-22.317,-49.117,617,11/22/04,,70,,
BR00D6-0010,-22.317,-49.117,617,11/24/04,,77,,
BR00D6-0010,-22.317,-49.117,617,11/27/04,,79,,
BR00D6-0010,-22.317,-49.117,617,12/1/04,,73,,
BR00D6-0010,-22.317,-49.117,617,12/2/04,,73,,
BR00D6-0010,-22.317,-49.117,617,12/3/04,,71,,
BR00D6-0010,-22.317,-49.117,617,12/4/04,,77,,
BR00D6-0010,-22.317,-49.117,617,12/5/04,,78,,
BR00D6-0010,-22.317,-49.117,617,12/6/04,,78,,
BR00D6-0010,-22.317,-49.117,617,12/7/04,,76,,
BR00D6-0010,-22.317,-49.117,617,12/8/04,,76,,
BR00D6-0010,-22.317,-49.117,617,12/9/04,,71,,
BR00D6-0010,-22.317,-49.117,617,12/11/04,,69,,
BR00D6-0010,-22.317,-49.117,617,12/12/04,,67,,
BR00D6-0010,-22.317,-49.117,617,12/14/04,,77,,
BR00D6-0010,-22.317,-49.117,617,12/16/04,,76,,
BR00D6-0010,-22.317,-49.117,617,12/17/04,,78,,
BR00D6-0010,-22.317,-49.117,617,12/18/04,,73,,
BR00D6-0010,-22.317,-49.117,617,12/19/04,,77,,
BR00D6-0010,-22.317,-49.117,617,12/20/04,,78,,
BR00D6-0010,-22.317,-49.117,617,12/22/04,,66,,
BR00D6-0010,-22.317,-49.117,617,12/24/04,,72,,
BR00D6-0010,-22.317,-49.117,617,12/25/04,,73,,
BR00D6-0010,-22.317,-49.117,617,12/26/04,,71,,
BR00D6-0010,-22.317,-49.117,617,12/27/04,,73,,
BR00D6-0010,-22.317,-49.117,617,12/28/04,,77,,
BR00D6-0010,-22.317,-49.117,617,12/29/04,,78,,
BR00D6-0010,-22.317,-49.117,617,12/30/04,,79,,
BR00D6-0010,-22.317,-49.117,617,1/4/05,,70,,
BR00D6-0010,-22.317,-49.117,617,1/5/05,,72,,
BR00D6-0010,-22.317,-49.117,617,1/6/05,,75,,
BR00D6-0010,-22.317,-49.117,617,1/7/05,,76,,
BR00D6-0010,-22.317,-49.117,617,1/8/05,,78,,
BR00D6-0010,-22.317,-49.117,617,1/9/05,,74,,
BR00D6-0010,-22.317,-49.117,617,1/10/05,,78,,
BR00D6-0010,-22.317,-49.117,617,1/12/05,,76,,
BR00D6-0010,-22.317,-49.117,617,1/13/05,,75,,
BR00D6-0010,-22.317,-49.117,617,1/14/05,,78,,
BR00D6-0010,-22.317,-49.117,617,1/16/05,,76,,
BR00D6-0010,-22.317,-49.117,617,1/18/05,,75,,
BR00D6-0010,-22.317,-49.117,617,1/19/05,,73,,
BR00D6-0010,-22.317,-49.117,617,1/20/05,,72,,
BR00D6-0010,-22.317,-49.117,617,1/21/05,,76,,
BR00D6-0010,-22.317,-49.117,617,1/22/05,,74,,
BR00D6-0010,-22.317,-49.117,617,1/23/05,,76,,
