STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
MX000768330,"SALINA CRUZ, MX",2/25/15,0,,82,93,72
MX000768330,"SALINA CRUZ, MX",2/26/15,0,,81,90,72
MX000768330,"SALINA CRUZ, MX",2/27/15,0,,78,91,71
MX000768330,"SALINA CRUZ, MX",2/28/15,0,,81,89,71
MX000768330,"SALINA CRUZ, MX",3/1/15,0,,83,91,74
MX000768330,"SALINA CRUZ, MX",3/2/15,0,,86,93,76
MX000768330,"SALINA CRUZ, MX",3/3/15,0,,86,,
MX000768330,"SALINA CRUZ, MX",3/4/15,0,,86,,
MX000768330,"SALINA CRUZ, MX",3/5/15,0,,80,91,71
MX000768330,"SALINA CRUZ, MX",3/6/15,0,,84,93,71
MX000768330,"SALINA CRUZ, MX",3/7/15,0,,80,93,72
MX000768330,"SALINA CRUZ, MX",3/8/15,0,,82,89,75
MX000768330,"SALINA CRUZ, MX",3/9/15,0,,83,,
MX000768330,"SALINA CRUZ, MX",3/10/15,0,,81,96,70
MX000768330,"SALINA CRUZ, MX",3/11/15,0,,83,94,70
MX000768330,"SALINA CRUZ, MX",3/12/15,0,,80,93,75
MX000768330,"SALINA CRUZ, MX",3/13/15,0,,80,89,73
MX000768330,"SALINA CRUZ, MX",3/14/15,0,,80,89,73
MX000768330,"SALINA CRUZ, MX",3/15/15,,,82,92,76
MX000768330,"SALINA CRUZ, MX",3/16/15,0,,81,90,76
MX000768330,"SALINA CRUZ, MX",3/17/15,0,,83,91,76
MX000768330,"SALINA CRUZ, MX",3/18/15,0,,84,,
MX000768330,"SALINA CRUZ, MX",3/19/15,0,,85,96,73
MX000768330,"SALINA CRUZ, MX",3/21/15,0,,83,92,73
MX000768330,"SALINA CRUZ, MX",3/22/15,0,,83,93,74
MX000768330,"SALINA CRUZ, MX",3/23/15,0,,85,94,74
MX000768330,"SALINA CRUZ, MX",3/24/15,0,,85,95,77
MX000768330,"SALINA CRUZ, MX",3/25/15,0,,83,96,75
MX000768330,"SALINA CRUZ, MX",3/26/15,0,,84,95,75
MX000768330,"SALINA CRUZ, MX",3/27/15,0,,84,94,75
MX000768330,"SALINA CRUZ, MX",3/28/15,0,,81,93,75
MX000768330,"SALINA CRUZ, MX",3/29/15,0,,81,89,75
MX000768330,"SALINA CRUZ, MX",3/30/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",3/31/15,0,,86,,
MX000768330,"SALINA CRUZ, MX",4/1/15,0,,86,98,76
MX000768330,"SALINA CRUZ, MX",4/2/15,0,,82,92,74
MX000768330,"SALINA CRUZ, MX",4/7/15,0,,87,,
MX000768330,"SALINA CRUZ, MX",4/12/15,0,,92,98,80
MX000768330,"SALINA CRUZ, MX",4/13/15,0,,86,96,80
MX000768330,"SALINA CRUZ, MX",4/14/15,0,,85,93,78
MX000768330,"SALINA CRUZ, MX",4/15/15,0,,85,97,78
MX000768330,"SALINA CRUZ, MX",4/16/15,0,,85,97,79
MX000768330,"SALINA CRUZ, MX",4/17/15,0,,85,96,78
MX000768330,"SALINA CRUZ, MX",4/18/15,0,,84,94,76
MX000768330,"SALINA CRUZ, MX",4/20/15,0,,84,92,76
MX000768330,"SALINA CRUZ, MX",4/21/15,0,,85,95,77
MX000768330,"SALINA CRUZ, MX",4/22/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",4/23/15,0,,87,95,79
MX000768330,"SALINA CRUZ, MX",4/24/15,0,,90,95,79
MX000768330,"SALINA CRUZ, MX",4/26/15,0,,86,96,78
MX000768330,"SALINA CRUZ, MX",4/27/15,0,,85,95,78
MX000768330,"SALINA CRUZ, MX",4/28/15,0,,85,93,78
MX000768330,"SALINA CRUZ, MX",4/29/15,0,,87,96,78
MX000768330,"SALINA CRUZ, MX",4/30/15,0,,83,95,78
MX000768330,"SALINA CRUZ, MX",5/1/15,,,85,93,78
MX000768330,"SALINA CRUZ, MX",5/2/15,0,,84,94,78
MX000768330,"SALINA CRUZ, MX",5/3/15,0,,86,94,78
MX000768330,"SALINA CRUZ, MX",5/4/15,0,,87,99,78
MX000768330,"SALINA CRUZ, MX",5/5/15,0,,86,95,78
MX000768330,"SALINA CRUZ, MX",5/6/15,0,,87,96,81
MX000768330,"SALINA CRUZ, MX",5/7/15,0,,87,97,81
MX000768330,"SALINA CRUZ, MX",5/8/15,0,,88,100,81
MX000768330,"SALINA CRUZ, MX",5/9/15,0,,90,101,81
MX000768330,"SALINA CRUZ, MX",5/10/15,0,,88,104,82
MX000768330,"SALINA CRUZ, MX",5/11/15,0,,89,97,82
MX000768330,"SALINA CRUZ, MX",5/12/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",5/14/15,0,,88,100,82
MX000768330,"SALINA CRUZ, MX",5/15/15,0.08,,90,,
MX000768330,"SALINA CRUZ, MX",5/16/15,0,,87,101,80
MX000768330,"SALINA CRUZ, MX",5/17/15,0,,86,96,79
MX000768330,"SALINA CRUZ, MX",5/18/15,0,,89,96,78
MX000768330,"SALINA CRUZ, MX",5/19/15,0,,89,97,78
MX000768330,"SALINA CRUZ, MX",5/20/15,0,,88,98,81
MX000768330,"SALINA CRUZ, MX",5/21/15,0,,88,98,81
MX000768330,"SALINA CRUZ, MX",5/22/15,0,,90,,
MX000768330,"SALINA CRUZ, MX",5/23/15,0,,90,102,81
MX000768330,"SALINA CRUZ, MX",5/24/15,0,,87,100,75
MX000768330,"SALINA CRUZ, MX",5/25/15,0,,87,95,75
MX000768330,"SALINA CRUZ, MX",5/26/15,0,,87,96,79
MX000768330,"SALINA CRUZ, MX",5/27/15,0,,85,98,79
MX000768330,"SALINA CRUZ, MX",5/28/15,0,,88,98,79
MX000768330,"SALINA CRUZ, MX",5/29/15,0,,87,100,81
MX000768330,"SALINA CRUZ, MX",5/30/15,0,,87,99,81
MX000768330,"SALINA CRUZ, MX",5/31/15,0,,90,94,82
MX000768330,"SALINA CRUZ, MX",6/1/15,,,87,96,82
MX000768330,"SALINA CRUZ, MX",6/2/15,,,85,,
MX000768330,"SALINA CRUZ, MX",6/3/15,,,86,,
MX000768330,"SALINA CRUZ, MX",6/4/15,,,88,,
MX000768330,"SALINA CRUZ, MX",6/5/15,,,87,,
MX000768330,"SALINA CRUZ, MX",6/7/15,,,88,,
MX000768330,"SALINA CRUZ, MX",6/8/15,0,,87,96,80
MX000768330,"SALINA CRUZ, MX",6/9/15,,,88,,
MX000768330,"SALINA CRUZ, MX",6/10/15,,,82,,
MX000768330,"SALINA CRUZ, MX",6/11/15,1.78,,80,94,75
MX000768330,"SALINA CRUZ, MX",6/12/15,2.05,,79,84,75
MX000768330,"SALINA CRUZ, MX",6/13/15,0.15,,81,90,75
MX000768330,"SALINA CRUZ, MX",6/14/15,3.2,,80,,
MX000768330,"SALINA CRUZ, MX",6/15/15,0.44,,84,,
MX000768330,"SALINA CRUZ, MX",6/16/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",6/17/15,,,86,,
MX000768330,"SALINA CRUZ, MX",6/18/15,,,88,,
MX000768330,"SALINA CRUZ, MX",6/19/15,,,89,98,78
MX000768330,"SALINA CRUZ, MX",6/20/15,,,87,,
MX000768330,"SALINA CRUZ, MX",6/21/15,0,,91,98,80
MX000768330,"SALINA CRUZ, MX",6/22/15,,,89,99,81
MX000768330,"SALINA CRUZ, MX",6/23/15,0,,90,97,81
MX000768330,"SALINA CRUZ, MX",6/24/15,0,,89,98,83
MX000768330,"SALINA CRUZ, MX",6/25/15,0,,89,98,83
MX000768330,"SALINA CRUZ, MX",6/26/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",6/27/15,0,,87,97,81
MX000768330,"SALINA CRUZ, MX",6/28/15,,,89,,
MX000768330,"SALINA CRUZ, MX",6/29/15,,,89,100,82
MX000768330,"SALINA CRUZ, MX",6/30/15,,,85,99,75
MX000768330,"SALINA CRUZ, MX",7/1/15,0,,89,98,77
MX000768330,"SALINA CRUZ, MX",7/2/15,,,87,,
MX000768330,"SALINA CRUZ, MX",7/3/15,0,,86,98,82
MX000768330,"SALINA CRUZ, MX",7/5/15,,,90,,
MX000768330,"SALINA CRUZ, MX",7/6/15,,,92,,
MX000768330,"SALINA CRUZ, MX",7/7/15,,,88,97,78
MX000768330,"SALINA CRUZ, MX",7/8/15,0,,87,97,80
MX000768330,"SALINA CRUZ, MX",7/9/15,,,86,95,80
MX000768330,"SALINA CRUZ, MX",7/10/15,,,84,,
MX000768330,"SALINA CRUZ, MX",7/11/15,0,,80,,
MX000768330,"SALINA CRUZ, MX",7/12/15,,,86,,
MX000768330,"SALINA CRUZ, MX",7/13/15,,,89,98,81
MX000768330,"SALINA CRUZ, MX",7/14/15,,,87,,
MX000768330,"SALINA CRUZ, MX",7/15/15,,,86,,
MX000768330,"SALINA CRUZ, MX",7/16/15,1.52,,83,,
MX000768330,"SALINA CRUZ, MX",7/17/15,0,,86,93,75
MX000768330,"SALINA CRUZ, MX",7/18/15,,,84,96,79
MX000768330,"SALINA CRUZ, MX",7/19/15,,,90,,
MX000768330,"SALINA CRUZ, MX",7/20/15,,,85,,
MX000768330,"SALINA CRUZ, MX",7/21/15,,,87,,
MX000768330,"SALINA CRUZ, MX",7/22/15,,,86,,
MX000768330,"SALINA CRUZ, MX",7/23/15,,,85,,
MX000768330,"SALINA CRUZ, MX",7/24/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",7/25/15,0.39,,88,99,77
MX000768330,"SALINA CRUZ, MX",7/26/15,0,,90,,
MX000768330,"SALINA CRUZ, MX",7/27/15,0,,89,99,82
MX000768330,"SALINA CRUZ, MX",7/28/15,,,88,96,82
MX000768330,"SALINA CRUZ, MX",7/29/15,,,93,,
MX000768330,"SALINA CRUZ, MX",7/30/15,,,89,99,80
MX000768330,"SALINA CRUZ, MX",7/31/15,,,89,,
MX000768330,"SALINA CRUZ, MX",8/1/15,,,89,,
MX000768330,"SALINA CRUZ, MX",8/2/15,0,,89,100,83
MX000768330,"SALINA CRUZ, MX",8/3/15,0,,91,,
MX000768330,"SALINA CRUZ, MX",8/4/15,0,,91,,
MX000768330,"SALINA CRUZ, MX",8/5/15,,,91,99,84
MX000768330,"SALINA CRUZ, MX",8/6/15,,,92,100,84
MX000768330,"SALINA CRUZ, MX",8/7/15,0,,90,101,83
MX000768330,"SALINA CRUZ, MX",8/8/15,0,,92,101,83
MX000768330,"SALINA CRUZ, MX",8/9/15,,,88,,
MX000768330,"SALINA CRUZ, MX",8/11/15,,,90,,
MX000768330,"SALINA CRUZ, MX",8/12/15,,,88,,
MX000768330,"SALINA CRUZ, MX",8/13/15,,,87,,
MX000768330,"SALINA CRUZ, MX",8/14/15,,,87,,
MX000768330,"SALINA CRUZ, MX",8/15/15,,,88,,
MX000768330,"SALINA CRUZ, MX",8/16/15,0.31,,86,,
MX000768330,"SALINA CRUZ, MX",8/17/15,0,,85,92,80
MX000768330,"SALINA CRUZ, MX",8/18/15,,,87,94,80
MX000768330,"SALINA CRUZ, MX",8/19/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",8/20/15,,,88,98,78
MX000768330,"SALINA CRUZ, MX",8/21/15,,,87,,
MX000768330,"SALINA CRUZ, MX",8/24/15,0,,92,100,85
MX000768330,"SALINA CRUZ, MX",8/25/15,0.04,,88,,
MX000768330,"SALINA CRUZ, MX",8/26/15,0,,87,96,81
MX000768330,"SALINA CRUZ, MX",8/27/15,,,88,97,82
MX000768330,"SALINA CRUZ, MX",8/28/15,0,,85,97,81
MX000768330,"SALINA CRUZ, MX",8/29/15,0,,89,,
MX000768330,"SALINA CRUZ, MX",8/30/15,,,89,,
MX000768330,"SALINA CRUZ, MX",8/31/15,0,,92,99,82
MX000768330,"SALINA CRUZ, MX",9/1/15,0,,87,100,82
MX000768330,"SALINA CRUZ, MX",9/10/15,0.02,,84,97,77
MX000768330,"SALINA CRUZ, MX",9/11/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",9/12/15,,,86,,
MX000768330,"SALINA CRUZ, MX",9/13/15,,,86,,
MX000768330,"SALINA CRUZ, MX",9/14/15,0.07,,86,97,78
MX000768330,"SALINA CRUZ, MX",9/15/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",9/16/15,0,,85,96,77
MX000768330,"SALINA CRUZ, MX",9/17/15,,,87,,
MX000768330,"SALINA CRUZ, MX",9/18/15,,,88,,
MX000768330,"SALINA CRUZ, MX",9/19/15,,,88,,
MX000768330,"SALINA CRUZ, MX",9/20/15,,,92,98,79
MX000768330,"SALINA CRUZ, MX",9/21/15,,,88,99,79
MX000768330,"SALINA CRUZ, MX",9/22/15,0,,88,97,81
MX000768330,"SALINA CRUZ, MX",9/23/15,,,88,,
MX000768330,"SALINA CRUZ, MX",9/24/15,0,,86,98,81
MX000768330,"SALINA CRUZ, MX",9/25/15,0,,89,98,81
MX000768330,"SALINA CRUZ, MX",9/26/15,,,86,,
MX000768330,"SALINA CRUZ, MX",9/27/15,,,86,,
MX000768330,"SALINA CRUZ, MX",9/28/15,,,87,98,78
MX000768330,"SALINA CRUZ, MX",9/29/15,,,89,,
MX000768330,"SALINA CRUZ, MX",9/30/15,,,88,96,79
MX000768330,"SALINA CRUZ, MX",10/1/15,,,89,,
MX000768330,"SALINA CRUZ, MX",10/2/15,,,90,,
MX000768330,"SALINA CRUZ, MX",10/3/15,0,,92,97,79
MX000768330,"SALINA CRUZ, MX",10/4/15,0,,88,100,79
MX000768330,"SALINA CRUZ, MX",10/5/15,0,,86,96,80
MX000768330,"SALINA CRUZ, MX",10/6/15,,,86,95,79
MX000768330,"SALINA CRUZ, MX",10/8/15,0,,87,98,79
MX000768330,"SALINA CRUZ, MX",10/9/15,0,,88,98,79
MX000768330,"SALINA CRUZ, MX",10/11/15,,,91,,
MX000768330,"SALINA CRUZ, MX",10/12/15,0,,86,97,80
MX000768330,"SALINA CRUZ, MX",10/13/15,,,87,97,78
MX000768330,"SALINA CRUZ, MX",10/14/15,0,,88,97,78
MX000768330,"SALINA CRUZ, MX",10/15/15,,,88,,
MX000768330,"SALINA CRUZ, MX",10/16/15,,,87,97,84
MX000768330,"SALINA CRUZ, MX",10/17/15,,,88,,
MX000768330,"SALINA CRUZ, MX",10/18/15,,,89,,
MX000768330,"SALINA CRUZ, MX",10/19/15,,,85,,
MX000768330,"SALINA CRUZ, MX",10/20/15,,,83,,
MX000768330,"SALINA CRUZ, MX",10/21/15,,,80,90,71
MX000768330,"SALINA CRUZ, MX",10/22/15,,,85,92,77
MX000768330,"SALINA CRUZ, MX",10/23/15,,,84,,
MX000768330,"SALINA CRUZ, MX",10/24/15,,,85,94,78
MX000768330,"SALINA CRUZ, MX",10/25/15,,,88,94,78
MX000768330,"SALINA CRUZ, MX",10/26/15,,,87,,
MX000768330,"SALINA CRUZ, MX",10/27/15,,,84,,
MX000768330,"SALINA CRUZ, MX",10/28/15,0,,86,96,77
MX000768330,"SALINA CRUZ, MX",10/29/15,,,86,94,78
MX000768330,"SALINA CRUZ, MX",10/30/15,0.67,,83,96,75
MX000768330,"SALINA CRUZ, MX",10/31/15,0,,85,,
MX000768330,"SALINA CRUZ, MX",11/3/15,,,85,,
MX000768330,"SALINA CRUZ, MX",11/4/15,0,,87,96,78
MX000768330,"SALINA CRUZ, MX",11/5/15,,,88,,
MX000768330,"SALINA CRUZ, MX",11/6/15,0,,86,97,78
MX000768330,"SALINA CRUZ, MX",11/7/15,0,,86,,
MX000768330,"SALINA CRUZ, MX",11/8/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",11/9/15,,,89,97,80
MX000768330,"SALINA CRUZ, MX",11/10/15,0,,91,96,81
MX000768330,"SALINA CRUZ, MX",11/11/15,,,89,96,81
MX000768330,"SALINA CRUZ, MX",11/12/15,,,87,,
MX000768330,"SALINA CRUZ, MX",11/13/15,,,87,,
MX000768330,"SALINA CRUZ, MX",11/14/15,,,87,,
MX000768330,"SALINA CRUZ, MX",11/15/15,,,87,,
MX000768330,"SALINA CRUZ, MX",11/16/15,0,,88,,
MX000768330,"SALINA CRUZ, MX",11/17/15,0,,86,98,78
MX000768330,"SALINA CRUZ, MX",11/18/15,1.65,,86,93,78
MX000768330,"SALINA CRUZ, MX",11/19/15,0,,86,,
MX000768330,"SALINA CRUZ, MX",11/20/15,,,88,,
MX000768330,"SALINA CRUZ, MX",11/21/15,0,,89,93,83
MX000768330,"SALINA CRUZ, MX",11/22/15,,,85,,
MX000768330,"SALINA CRUZ, MX",11/23/15,0,,83,89,80
MX000768330,"SALINA CRUZ, MX",11/24/15,,,84,91,79
MX000768330,"SALINA CRUZ, MX",11/26/15,0,,88,94,78
MX000768330,"SALINA CRUZ, MX",11/27/15,0,,88,103,81
MX000768330,"SALINA CRUZ, MX",11/28/15,0,,89,95,81
MX000768330,"SALINA CRUZ, MX",11/29/15,0,,85,95,80
MX000768330,"SALINA CRUZ, MX",11/30/15,0,,84,95,77
MX000768330,"SALINA CRUZ, MX",12/1/15,0,,83,94,77
MX000768330,"SALINA CRUZ, MX",12/2/15,0,,83,93,75
MX000768330,"SALINA CRUZ, MX",12/3/15,0,,83,95,75
MX000768330,"SALINA CRUZ, MX",12/4/15,0,,81,89,77
MX000768330,"SALINA CRUZ, MX",12/5/15,0,,81,87,77
MX000768330,"SALINA CRUZ, MX",12/6/15,0,,82,88,77
MX000768330,"SALINA CRUZ, MX",12/7/15,0,,85,91,76
MX000768330,"SALINA CRUZ, MX",12/8/15,0,,83,90,76
MX000768330,"SALINA CRUZ, MX",12/9/15,0,,81,92,76
MX000768330,"SALINA CRUZ, MX",12/18/15,0,,83,95,79
MX000768330,"SALINA CRUZ, MX",12/27/15,,,81,,
MX000768330,"SALINA CRUZ, MX",12/28/15,,,85,,
MX000768330,"SALINA CRUZ, MX",12/29/15,0,,80,92,75
MX000768330,"SALINA CRUZ, MX",12/31/15,0,,83,95,76
MX000768330,"SALINA CRUZ, MX",1/7/16,0,,81,90,72
MX000768330,"SALINA CRUZ, MX",1/8/16,0,,85,91,74
MX000768330,"SALINA CRUZ, MX",1/10/16,,,82,91,76
MX000768330,"SALINA CRUZ, MX",1/11/16,0,,80,90,75
MX000768330,"SALINA CRUZ, MX",1/12/16,0,,80,89,73
MX000768330,"SALINA CRUZ, MX",1/13/16,0,,83,89,73
MX000768330,"SALINA CRUZ, MX",1/14/16,0,,78,89,74
MX000768330,"SALINA CRUZ, MX",1/15/16,0,,84,92,75
MX000768330,"SALINA CRUZ, MX",1/17/16,0,,81,93,72
MX000768330,"SALINA CRUZ, MX",1/19/16,,,80,,
MX000768330,"SALINA CRUZ, MX",1/20/16,0,,84,93,73
MX000768330,"SALINA CRUZ, MX",1/21/16,0,,81,,
MX000768330,"SALINA CRUZ, MX",1/22/16,0,,80,93,73
MX000768330,"SALINA CRUZ, MX",1/23/16,0,,74,88,69
MX000768330,"SALINA CRUZ, MX",1/24/16,0,,74,,
MX000768330,"SALINA CRUZ, MX",1/25/16,0,,81,91,60
MX000768330,"SALINA CRUZ, MX",1/27/16,0,,84,91,69
MX000768330,"SALINA CRUZ, MX",1/28/16,0,,75,92,69
MX000768330,"SALINA CRUZ, MX",1/29/16,0,,73,82,65
MX000768330,"SALINA CRUZ, MX",1/30/16,0,,74,86,65
MX000768330,"SALINA CRUZ, MX",1/31/16,0,,80,,
MX000768330,"SALINA CRUZ, MX",2/1/16,0,,81,91,70
MX000768330,"SALINA CRUZ, MX",2/2/16,0,,84,91,70
MX000768330,"SALINA CRUZ, MX",2/3/16,0,,86,91,78
MX000768330,"SALINA CRUZ, MX",2/4/16,0,,80,92,75
MX000768330,"SALINA CRUZ, MX",2/5/16,0,,76,86,70
MX000768330,"SALINA CRUZ, MX",2/6/16,0,,76,83,70
MX000768330,"SALINA CRUZ, MX",2/7/16,0,,76,85,71
MX000768330,"SALINA CRUZ, MX",2/8/16,0,,72,,
MX000768330,"SALINA CRUZ, MX",2/9/16,0,,79,82,63
MX000768330,"SALINA CRUZ, MX",2/10/16,0,,76,84,63
MX000768330,"SALINA CRUZ, MX",2/11/16,0,,75,83,70
MX000768330,"SALINA CRUZ, MX",2/12/16,0,,75,85,70
MX000768330,"SALINA CRUZ, MX",2/13/16,0,,78,87,70
MX000768330,"SALINA CRUZ, MX",2/14/16,0,,79,,
MX000768330,"SALINA CRUZ, MX",2/16/16,0,,81,,
MX000768330,"SALINA CRUZ, MX",2/17/16,0,,83,92,73
MX000768330,"SALINA CRUZ, MX",2/18/16,0,,84,,
MX000768330,"SALINA CRUZ, MX",2/19/16,0,,85,92,78
MX000768330,"SALINA CRUZ, MX",2/20/16,0,,84,93,79
MX000768330,"SALINA CRUZ, MX",2/21/16,0,,84,94,79
MX000768330,"SALINA CRUZ, MX",2/22/16,0,,88,93,73
MX000768330,"SALINA CRUZ, MX",2/23/16,0,,84,93,73
MX000768330,"SALINA CRUZ, MX",2/24/16,0,,83,92,77
MX000768330,"SALINA CRUZ, MX",2/25/16,0,,75,90,68
MX000768330,"SALINA CRUZ, MX",2/26/16,0,,77,84,68
MX000768330,"SALINA CRUZ, MX",2/27/16,0,,76,85,72
MX000768330,"SALINA CRUZ, MX",2/28/16,0,,83,87,72
MX000768330,"SALINA CRUZ, MX",2/29/16,0,,86,,
MX000768330,"SALINA CRUZ, MX",3/1/16,0,,82,,
MX000768330,"SALINA CRUZ, MX",3/2/16,0,,84,96,74
MX000768330,"SALINA CRUZ, MX",3/3/16,0,,85,96,77
MX000768330,"SALINA CRUZ, MX",3/4/16,0,,83,95,77
MX000768330,"SALINA CRUZ, MX",3/5/16,0,,83,96,77
MX000768330,"SALINA CRUZ, MX",3/7/16,0,,80,95,76
MX000768330,"SALINA CRUZ, MX",3/8/16,0,,81,90,75
MX000768330,"SALINA CRUZ, MX",3/9/16,0,,82,91,77
MX000768330,"SALINA CRUZ, MX",3/11/16,1.44,,80,88,75
MX000768330,"SALINA CRUZ, MX",3/12/16,0,,81,91,75
MX000768330,"SALINA CRUZ, MX",3/13/16,0,,84,92,75
MX000768330,"SALINA CRUZ, MX",3/14/16,0,,83,93,75
MX000768330,"SALINA CRUZ, MX",3/16/16,0,,84,93,72
MX000768330,"SALINA CRUZ, MX",3/17/16,0,,86,92,74
MX000768330,"SALINA CRUZ, MX",3/18/16,0,,82,92,75
MX000768330,"SALINA CRUZ, MX",3/19/16,,,83,93,73
MX000768330,"SALINA CRUZ, MX",3/22/16,,,79,88,72
MX000768330,"SALINA CRUZ, MX",3/24/16,0,,80,92,74
MX000768330,"SALINA CRUZ, MX",3/25/16,0,,82,93,75
MX000768330,"SALINA CRUZ, MX",3/27/16,0,,82,92,76
MX000768330,"SALINA CRUZ, MX",3/28/16,0,,85,97,76
MX000768330,"SALINA CRUZ, MX",3/29/16,0,,86,96,78
MX000768330,"SALINA CRUZ, MX",3/30/16,0,,85,95,78
MX000768330,"SALINA CRUZ, MX",3/31/16,0,,84,95,78
MX000768330,"SALINA CRUZ, MX",4/1/16,0,,83,93,76
MX000768330,"SALINA CRUZ, MX",4/2/16,0,,80,88,76
MX000768330,"SALINA CRUZ, MX",4/3/16,0,,83,95,76
MX000768330,"SALINA CRUZ, MX",4/4/16,0,,84,91,74
MX000768330,"SALINA CRUZ, MX",4/5/16,0,,83,,
MX000768330,"SALINA CRUZ, MX",4/6/16,0,,85,,
MX000768330,"SALINA CRUZ, MX",4/7/16,0,,89,101,78
MX000768330,"SALINA CRUZ, MX",4/8/16,0,,89,99,76
MX000768330,"SALINA CRUZ, MX",4/9/16,0,,86,97,78
MX000768330,"SALINA CRUZ, MX",4/10/16,0,,85,95,78
MX000768330,"SALINA CRUZ, MX",4/11/16,0,,86,96,77
MX000768330,"SALINA CRUZ, MX",4/12/16,0,,85,94,77
MX000768330,"SALINA CRUZ, MX",4/13/16,0,,83,96,78
MX000768330,"SALINA CRUZ, MX",4/14/16,0,,85,98,78
MX000768330,"SALINA CRUZ, MX",4/15/16,0,,87,97,78
MX000768330,"SALINA CRUZ, MX",4/16/16,0,,84,98,77
MX000768330,"SALINA CRUZ, MX",4/17/16,0,,90,95,77
MX000768330,"SALINA CRUZ, MX",4/18/16,0,,86,96,79
MX000768330,"SALINA CRUZ, MX",4/19/16,0,,88,98,79
MX000768330,"SALINA CRUZ, MX",4/20/16,0,,88,99,80
MX000768330,"SALINA CRUZ, MX",4/21/16,0,,88,99,80
MX000768330,"SALINA CRUZ, MX",4/22/16,0,,87,98,80
MX000768330,"SALINA CRUZ, MX",4/24/16,0,,88,99,80
MX000768330,"SALINA CRUZ, MX",4/25/16,0,,90,98,80
MX000768330,"SALINA CRUZ, MX",4/26/16,0,,85,97,79
MX000768330,"SALINA CRUZ, MX",4/27/16,0,,87,96,81
MX000768330,"SALINA CRUZ, MX",4/28/16,0,,87,96,81
MX000768330,"SALINA CRUZ, MX",4/29/16,0,,85,98,79
MX000768330,"SALINA CRUZ, MX",4/30/16,0,,84,96,79
MX000768330,"SALINA CRUZ, MX",5/1/16,0,,85,93,77
MX000768330,"SALINA CRUZ, MX",5/2/16,0,,87,94,76
MX000768330,"SALINA CRUZ, MX",5/3/16,0,,86,97,76
MX000768330,"SALINA CRUZ, MX",5/4/16,0,,86,99,81
MX000768330,"SALINA CRUZ, MX",5/5/16,0,,88,99,81
MX000768330,"SALINA CRUZ, MX",5/6/16,0,,86,95,77
MX000768330,"SALINA CRUZ, MX",5/7/16,0,,87,,
MX000768330,"SALINA CRUZ, MX",5/8/16,0,,87,98,75
MX000768330,"SALINA CRUZ, MX",5/9/16,0,,84,99,77
MX000768330,"SALINA CRUZ, MX",5/10/16,0,,87,95,77
MX000768330,"SALINA CRUZ, MX",5/11/16,0,,84,97,80
MX000768330,"SALINA CRUZ, MX",5/12/16,0,,89,99,80
MX000768330,"SALINA CRUZ, MX",5/13/16,0,,90,101,82
MX000768330,"SALINA CRUZ, MX",5/14/16,0,,89,100,82
MX000768330,"SALINA CRUZ, MX",5/15/16,0,,90,101,82
MX000768330,"SALINA CRUZ, MX",5/16/16,0,,90,,
MX000768330,"SALINA CRUZ, MX",5/17/16,0,,89,100,82
MX000768330,"SALINA CRUZ, MX",5/18/16,0,,91,99,81
MX000768330,"SALINA CRUZ, MX",5/19/16,0,,87,98,81
MX000768330,"SALINA CRUZ, MX",5/20/16,0,,87,95,84
MX000768330,"SALINA CRUZ, MX",5/21/16,0,,89,98,81
MX000768330,"SALINA CRUZ, MX",5/22/16,0,,90,99,82
MX000768330,"SALINA CRUZ, MX",5/23/16,0,,90,100,83
MX000768330,"SALINA CRUZ, MX",5/24/16,0,,91,99,83
MX000768330,"SALINA CRUZ, MX",5/27/16,0,,89,103,82
MX000768330,"SALINA CRUZ, MX",5/28/16,0,,91,97,82
MX000768330,"SALINA CRUZ, MX",5/29/16,0,,89,99,82
MX000768330,"SALINA CRUZ, MX",5/30/16,0,,91,,
MX000768330,"SALINA CRUZ, MX",5/31/16,0,,92,104,81
MX000768330,"SALINA CRUZ, MX",6/1/16,,,89,95,79
MX000768330,"SALINA CRUZ, MX",6/3/16,0.08,,86,97,81
MX000768330,"SALINA CRUZ, MX",6/4/16,0,,86,,
MX000768330,"SALINA CRUZ, MX",6/5/16,1.62,,83,94,74
MX000768330,"SALINA CRUZ, MX",6/16/16,,,84,,
MX000768330,"SALINA CRUZ, MX",6/17/16,,,86,,
MX000768330,"SALINA CRUZ, MX",6/18/16,0,,86,94,79
MX000768330,"SALINA CRUZ, MX",6/19/16,,,90,,
MX000768330,"SALINA CRUZ, MX",6/21/16,,,85,95,79
MX000768330,"SALINA CRUZ, MX",6/22/16,,,89,,
MX000768330,"SALINA CRUZ, MX",6/23/16,,,87,,
MX000768330,"SALINA CRUZ, MX",6/24/16,,,91,96,80
MX000768330,"SALINA CRUZ, MX",6/26/16,,,92,,
