,Unnamed: 0,year,month,day,level_3,Title,Date,Price,Price_Change,Direction,Rate_of_Change
1063,1063,2013,8,1,Title,ICE US Review: Coffee falls to four year lows European Coffee Federation urges Vietnam to address tax issue Weekly Market Review: Ideal weather weighs on grains and oilseeds Frost damages 18% of Brazil sugar cane crop ,8/1/13,1.1662,-0.019300000000000095,0,-0.016280050611556386
1064,1064,2013,8,2,Title,ICE US Review: Coffee up ahead of Brazilian government speech Brazilian exports of soy and coffee decline in July Honduran coffee shipments tumble by two-thirds Kraft Foods Group reports higher income for second quarter Global coffee shipments decline by almost 10% ,8/2/13,1.1435,-0.022699999999999942,0,-0.019464928828674278
1065,1065,2013,8,5,Title,"ICE US Review: Coffee up with short covering Nestlé to launch tea maker in Japan Media Watch: Aug. 5, 2013
 ",8/5/13,1.1669,0.023400000000000087,0,0.020463489287275986
1066,1066,2013,8,6,Title,"Coffee companies worry FSMA preventive controls would ""dilute"" HACCP plans ICE US Review: Coffee down with profit-taking Vietnamese coffee premiums narrow over last week Kenyan coffee prices decline at latest auction Tata to focus on organic growth in India ",8/6/13,1.1835,0.016599999999999948,0,0.01422572628331472
1067,1067,2013,8,7,Title,ICE US Review: Coffee up with Brazilian government news Brazil's coffee belt escapes frost threat ,8/7/13,1.1651,-0.018399999999999972,0,-0.015547106041402596
1068,1068,2013,8,8,Title,Coffee companies worry FSMA preventive controls would “dilute” HACCP plans ICE US Review: Cocoa up with dry weather worries Weekly Market Review: Grains and oilseeds pushed down further Brazil to buy coffee stocks to help its struggling farmers Analysis: Coffee to spearhead Colombian recovery ,8/8/13,1.1923,0.02719999999999989,0,0.02334563556776233
1069,1069,2013,8,9,Title,ICE US Review: Sugar up with slower Brazilian processing European coffee stocks increase slightly Brazil cancels two Bayer triazophos product registrations ,8/9/13,1.1994,0.007100000000000106,0,0.005954877128239626
1070,1070,2013,8,12,Title,ICE US Review: Lower cane production strengthens sugar Burundi tea exports fall amid higher Kenyan output ,8/12/13,1.4865,0.2870999999999999,0,0.23936968484242113
1071,1071,2013,8,13,Title,ICE US Review: Unfavourable weather strengthens sugar Peruvian coffee production will be slashed this year ,8/13/13,1.2254,-0.2610999999999999,0,-0.1756474941136898
1072,1072,2013,8,14,Title,ICE US Review: Coffee up with unfavourable weather Vietnamese coffee prices rise to highest in three weeks ,8/14/13,1.1923,-0.03310000000000013,0,-0.027011588052880797
1073,1073,2013,8,15,Title,ICE US Review: Weak Brazilian real weighs on coffee and sugar Weekly Market Review: Sugar up on Brazilian weather concerns ,8/15/13,1.2197,0.02740000000000009,0,0.022980793424473785
1074,1074,2013,8,16,Title,ICE US Review: Unfavourable weather strengthens cocoa EU-Brazil trade shows signs of continuing growth ,8/16/13,1.2144,-0.005300000000000082,0,-0.004345330819053933
1075,1075,2013,8,19,Title,ICE US Review: Crop concerns boost cocoa prices Ugandan coffee shipments increase by nearly a third The Wall Street Journal –– Venezuela's Farm Policies Blamed for Lower Production ,8/19/13,1.2026,-0.011800000000000033,0,-0.009716732542819528
1076,1076,2013,8,20,Title,ICE US Review: Production concerns boost cocoa prices Nepal tea producers call for more subsidies Cameroonian cocoa grind fails to rise Vietnamese coffee prices seen lower GSP changes will affect juice and canned tuna tariffs ,8/20/13,1.4468,0.2442000000000002,0,0.20306003658739416
1077,1077,2013,8,21,Title,ICE US Review: Favourable weather undermines cocoa Smucker raises profit forecast on lower input costs Analysis: Belgium seeks to keep trade balance positive Coffee rust still threatening crops in Central America Kenyan tea price continues to rise despite Egypt riots ,8/21/13,1.1488,-0.29800000000000004,0,-0.20597179983411668
1078,1078,2013,8,22,Title,ICE US Review: Cocoa finishes flat due to lack of fresh news Peruvian coffee farmers clash with police Brazilian frost won't have huge impact on coffee crop Weekly Market Review: Soybeans move up on US weather concerns Stockton debuts Timorex Gold in Central America EU revised trade preferences to apply from January 2014 ,8/22/13,1.1357,-0.013100000000000112,0,-0.011403203342618481
1079,1079,2013,8,23,Title,ICE US Review: Rainfall concerns boost sugar Vietnamese coffee prices decline to eight-week low CME launches bid to buy Paris grains contracts ,8/23/13,1.1276,-0.008099999999999996,0,-0.007132165184467726
1080,1080,2013,8,26,Title,"ICE US Review: Unfavourable weather boosts cocoa Media Watch: Aug. 26, 2013
 ",8/26/13,1.1426,0.015000000000000124,0,0.013302589570769888
1081,1081,2013,8,27,Title,ICE US Review: Favourable weather weakens cocoa Vietnam coffee prices tumble as buyers sidelined ,8/27/13,1.1374,-0.0052000000000000934,0,-0.00455102398039567
1082,1082,2013,8,28,Title,ICE US Review: West African weather uncertainty supports cocoa Disease set to have massive impact on Costa Rica coffee ,8/28/13,1.1227,-0.014699999999999935,0,-0.01292421311763666
1083,1083,2013,8,29,Title,ICE US Review: Cocoa down after hitting chart resistance Weekly Market Review: Soybean prices rise further Starbucks to open its first cafe in Colombia next year ,8/29/13,1.1401,0.01739999999999986,0,0.015498352186692668
1084,1084,2013,8,30,Title,"ICE US Review: Cocoa, coffee, sugar down ahead of long weekend Brazil’s booming farms reap benefit of weak currency Brazil’s booming farms reap benefit of weak currency ",8/30/13,1.1263,-0.013799999999999812,0,-0.012104201385843184
1085,1085,2013,9,2,Title,Robusta exports from Sumatra up by more than a third ,9/2/13,1.1263,-0.0,0,0.0
1086,1086,2013,9,3,Title,ICE US Review: Speculative short covering lifts coffee Strong Vietnamese coffee supply to weigh on prices Costa Rican coffee shipments decline by more than a fifth Olam's profit dented by higher tax charges ,9/3/13,1.1144,-0.011900000000000022,0,-0.010565568676196414
1087,1087,2013,9,4,Title,ICE US Review: Coffee down with large supply expectations Cameroon's cocoa sector moves to conform to EU rules Guatemalan coffee shipments decline in August Nepal could add tea to products under US GSP Half of inspected Brazil crop shows completely clean agchem use ,9/4/13,1.1251,0.010699999999999932,0,0.009601579325197354
1088,1088,2013,9,5,Title,ICE US Review: Cocoa up with production worries in West Africa Weekly Market Review: Soybeans reverse price gains ,9/5/13,1.1211,-0.0040000000000000036,0,-0.003555239534263624
1089,1089,2013,11,6,Title,ICE US Review: Coffee hits seven year lows Ivory Coast sentences 15 'cocoa barons' for embezzlement ,11/6/13,1.0115,-0.10959999999999992,0,-0.0977611274640977
1090,1090,2013,11,7,Title,ICE US Review: Sugar down near 6-week lows amid harvest Weekly Market Review: Canola futures lower slightly ahead of USDA report FDA Takes First Steps to Drop Trans Fat from 'Generally Recognized as Safe' List of Foods ,11/7/13,0.9971,-0.01440000000000008,0,-0.014236282748393553
1091,1091,2013,11,8,Title,ICE US Review: Coffee closes higher amid crop damage concerns ,11/8/13,1.0141,0.017000000000000015,0,0.01704944338581889
1092,1092,2013,11,11,Title,ICE US Review: Coffee down with large global supplies ,11/11/13,1.0216,0.007500000000000062,0,0.007395720343161485
1093,1093,2013,11,12,Title,ICE US Review: Sugar closes lower amid harvest pressure Vietnamese coffee prices at lowest since 2010 Armajaro to sell commodity trading business to Ecom Noble's profits brought down by associates ,11/12/13,1.0176,-0.0040000000000000036,0,-0.003915426781519188
1094,1094,2013,11,13,Title,ICE US Review: Strong Brazilian crush data weakens sugar Starbucks to pay damages to Kraft over coffee supply deal Rains could disrupt Vietnam coffee harvest ,11/13/13,1.0334,0.015800000000000036,0,0.015526729559748462
1095,1095,2013,11,14,Title,"New study finds caffeine intake comes from coffee, soda, not energy drinks ICE US Review: Coffee down with large global supplies Weekly Market Review: Soy prices rise after WASDE ",11/14/13,1.0085,-0.024900000000000144,0,-0.02409521966324767
1096,1096,2013,11,15,Title,ICE US Review: Sugar down amid an expected global surplus Burundi sees income from coffee rise by two-thirds ,11/15/13,1.0046,-0.0039000000000000146,0,-0.0038671294000991716
1097,1097,2013,11,18,Title,ICE US Review: Corrective bounce boosts sugar prices ,11/18/13,1.0329,0.028299999999999992,0,0.028170416086004374
1098,1098,2013,11,19,Title,ICE US Review: Cocoa up amid higher butter prices Vietnam announces it will buy a fifth of the coffee crop Coffee exporters in Vietnam reduce asking prices Tata benefits from weak rupee ,11/19/13,1.0382,0.005300000000000082,0,0.005131184044922145
1099,1099,2013,11,20,Title,ICE US Review: Unfavourable weather strengths cocoa Cameroon ships less robusta year-on-year ,11/20/13,1.0424,0.0041999999999999815,0,0.004045463301868601
1100,1100,2013,11,21,Title,ICE US Review: Profit taking weakens cocoa Weekly Market Review: Cocoa futures strengthen ,11/21/13,1.0449,0.0024999999999999467,0,0.0023983115886415454
1101,1101,2013,11,22,Title,ICE US Review: Cocoa closes the week higher Brazilian government to support coffee growers ,11/22/13,1.0535,0.008600000000000163,0,0.008230452674897276
1102,1102,2013,11,25,Title,ICE US Review: Sugar falls to more than two month low ,11/25/13,1.0222,-0.031300000000000106,0,-0.02971048884670157
1103,1103,2013,11,26,Title,ICE US Review: Cocoa down with profit taking Vietnamese coffee differentials narrow ,11/26/13,1.0248,0.0025999999999999357,0,0.0025435335550772213
1104,1104,2013,11,27,Title,ICE US Review: Coffee weaker with large global supplies Colombia to keep supporting coffee growers ,11/27/13,1.0321,0.007300000000000084,0,0.007123341139734665
1105,1105,2013,11,28,Title,Weekly Market Review: Soybeans gather pace on bullish soymeal market Widespread across Brazil coffee areas World coffee output to decrease ,11/28/13,1.0321,-0.0,0,0.0
1106,1106,2013,11,29,Title,ICE US Review: Cocoa closes the week higher ,11/29/13,1.0227,-0.009400000000000075,0,-0.009107644608080685
1107,1107,2013,12,2,Title,ICE US Review: Cocoa hits 2-year highs Indonesian coffee exports up 73% ,12/2/13,1.061,0.0383,0,0.03744988755255696
1108,1108,2013,12,3,Title,ICE US Review: Cocoa consolidates near highs Vietnam coffee loading to jump as harvest picks up ,12/3/13,1.0464,-0.014599999999999946,0,-0.013760603204523984
1109,1109,2013,12,4,Title,ICE US Review: Cocoa corrects lower C.American coffee output cut by only 9.7% ,12/4/13,1.0497,0.0033000000000000806,0,0.003153669724770719
1110,1110,2013,12,5,Title,ICE US Review: Sugar holds steady Editorial: Vietnam's low coffee gains AICC 2013: Robusta price rebound could continue into 2014 Weekly Market Review: Canola slides on Canadian crop Interview: “I like to be in the middle of the pepper business.” AICC 2013: Vietnamese coffee delegates call for increased value addition ,12/5/13,1.0358,-0.013900000000000023,0,-0.013241878631990113
1111,1111,2013,12,6,Title,ICE US Review: Sugar continues downtrend ,12/6/13,1.0126,-0.02320000000000011,0,-0.02239814636030132
1112,1112,2013,12,9,Title,ICE US Review: Profit taking weakens cocoa ,12/9/13,1.0157,0.0031000000000001027,0,0.0030614260319969415
1113,1113,2013,12,10,Title,ICE US Review: Sugar strengthens amid weak crush numbers Kenyan coffee slides at auction ,12/10/13,1.012,-0.0037000000000000366,0,-0.0036428079157231823
1114,1114,2013,12,11,Title,ICE US Review: Cocoa moves lower amid good harvest conditions Mixed weather for global coffee harvests ,12/11/13,1.0533,0.04129999999999989,0,0.04081027667984179
1115,1115,2013,12,12,Title,ICE US Review: Coffee strengthens amid a lack of selling World coffee outlook: bullish over the long term Weekly Market Review: Canola futures continue downward spiral Tanzanian coffee prices decline on oversupply fears ,12/12/13,1.0505,-0.0027999999999999137,0,-0.0026583119718977632
1116,1116,2013,12,13,Title,"ICE US Review: Coffee closes stronger amid short covering Rabobank says cocoa price to rise, coffee to fall in 2014 Nestlé to distribute 12 million cocoa seedlings in Ivory Coast Narrowing Indonesian robusta premium spurs some trade ",12/13/13,1.0603,0.009800000000000031,0,0.009328891004283704
1117,1117,2013,12,16,Title,ICE US Review: Coffee closes mixed Vietnamese coffee exports decline by a third ,12/16/13,1.093,0.03269999999999995,0,0.030840328208997406
1118,1118,2013,12,17,Title,ICE US Review: Cocoa closes the session weaker Ugandan coffee shipments higher last month ,12/17/13,1.0984,0.005400000000000071,0,0.004940530649588355
1119,1119,2013,12,18,Title,ICE US Review: Cocoa finishes close to unchanged Tesco plans entry into Indian retail sector El Salvador sees drastic fall in coffee exports ,12/18/13,1.0843,-0.014100000000000001,0,-0.012836853605243993
1120,1120,2013,12,19,Title,"ICE US Review: Profit taking weakens coffee Weekly Market Review: Coffee futures rise on arabica demand boost Editorial: Review of 2013, outlook for the coming year Vietnamese coffee trades at a discount to London futures India eyeing young tea consumers amid plentiful production in 2013 ",12/19/13,1.0999,0.015600000000000058,0,0.014387162224476674
1121,1121,2013,12,20,Title,ICE US Review: Short covering strengthens coffee Ivory Coast leaves fixed coffee price for farmers unchanged Cameroon's robusta exports fall drastically Cameroonian cocoa exports lower than last season Brazil raises view for 2013 coffee production ,12/20/13,1.0961,-0.0038000000000000256,0,-0.0034548595326848123
1122,1122,2013,12,23,Title,ICE US Review: Short covering strengthens coffee Peruvian coffee output may decline by nearly a fifth Vietnam expected to ship 50% less coffee in December Tesco enters India in Tata stores alliance ,12/23/13,1.0961,-0.0,0,0.0
1123,1123,2013,12,24,Title,ICE US Review: Quiet trading ahead of Christmas ,12/24/13,1.0961,-0.0,0,0.0
1124,1124,2013,12,27,Title,"ICE US Review: Coffee closes higher amid lack of selling ICE trims margins for corn, wheat, soybeans & sugar ICE trims margins for corn, wheat, soybeans & sugar ",12/27/13,1.0961,-0.0,0,0.0
1125,1125,2013,12,30,Title,ICE US Review: Cocoa finishes weaker amid profit taking ,12/30/13,1.0961,-0.0,0,0.0
1126,1126,2014,1,2,Title,ICE US Review: Fresh near-term supplies weaken cocoa Robusta shipments from Sumatra up by more than 17% Weekly Market Review: Corn futures near 40% annual slide ,1/2/14,1.0764,-0.01970000000000005,0,-0.017972812699571253
1127,1127,2014,1,3,Title,ICE US Review: Short covering boosts coffee Honduras sees small advance in December coffee shipments Indian coffee production could decline by 10% Brazil sugar exports rise in December ,1/3/14,1.0764,-0.0,0,0.0
1128,1128,2014,1,6,Title,"ICE US Review: Coffee closes stronger amid short covering Ivorian cocoa stocks at 107,217 tonnes by end of 2012/13 ",1/6/14,1.1211,0.04469999999999996,0,0.04152731326644366
1129,1129,2014,6,12,Title,ICE US Review: Cocoa backs away from 3-year highs WCC 2014: Cocoa producers focus on domestic consumption WCC 2014: Lower taxes and greater price transparency beneficial to cocoa farmers WCC 2014: Ivory Coast grinding capacity growth may be limited ,6/12/14,1.6688,0.5477000000000001,0,0.48853804299348863
1130,1130,2014,6,13,Title,Dutch Starbucks tax regime probed as illegal state aid ,6/13/14,1.6728,0.0040000000000000036,0,0.0023969319271332713
1131,1131,2014,6,16,Title,ICE US Review: Coffee futures higher in consolidation trading ,6/16/14,1.6796,0.006799999999999917,0,0.004065040650406454
1132,1132,2014,6,17,Title,ICE US Review: Coffee sharply lower with spec selling Vietnamese coffee price narrows against London ICE US Review: Coffee down as Brazilian harvest progresses ,6/17/14,1.6693,-0.010299999999999976,0,-0.006132412479161691
1133,1133,2014,6,18,Title,Vietnam coffee exports slip in May ,6/18/14,1.6291,-0.040200000000000014,0,-0.02408195051818128
1134,1134,2014,6,19,Title,"ICE US Review: Coffee mixed, consolidating after recent losses Cameroonian cocoa grinders buy slightly more Weekly Review: Soy and corn trickle down as USDA report looms   ICE US Review: Coffee down with follow-through selling ",6/19/14,1.6229,-0.006199999999999983,0,-0.0038057823338039304
1135,1135,2014,6,20,Title,Latin American coffee shipments rise Hawaiian coffee and macadamia growers receive funding to combat pests Macadamia growers receive funding to combat pests ,6/20/14,1.6116,-0.011300000000000088,0,-0.006962844291083917
1136,1136,2014,6,22,Title,ICE US Review: Coffee up sharply with worries about tight supplies ,6/22/14,1.6116,-0.0,0,0.0
1137,1137,2014,6,23,Title,ICE US Review: Coffee pushes upwards with harvest concerns ,6/23/14,1.6682,0.056599999999999984,0,0.03512037726482997
1138,1138,2014,6,24,Title,ICE US Review: Cocoa ends lower with increased production Nestlé to source more commodities directly from farmers Mexican coffee exports down 20% ,6/24/14,1.6758,0.007600000000000051,0,0.0045558086560364775
1139,1139,2014,6,25,Title,EU overtakes US as world's leading agri-food exporter Analysis: EU member states roll-out the red carpet for Chinese premier   USDA: Food Price Inflation in 2014 to Return to Range Closer to Historical Norm ,6/25/14,1.6589,-0.016899999999999915,0,-0.010084735648645373
1140,1140,2014,6,26,Title,EU overtakes US as world's leading agri-food exporter Weekly Review: Canola futures correlate higher with soy Editorial: Summer slump or football fever?  ICE US Review: Coffee surges with apparent crop damage ,6/26/14,1.7207,0.061799999999999855,0,0.03725360178431482
1141,1141,2014,6,27,Title,Feed News Brazil coffee harvest reaches 35-40%  Vietnam coffee exports jump in June ICE US Review: Sugar mixed on drought concerns ,6/27/14,1.7092,-0.011499999999999844,0,-0.006683326553146885
1142,1142,2014,6,29,Title,ICE US Review: Cocoa rallies on demand worries ,6/29/14,1.7092,-0.0,0,0.0
1143,1143,2014,6,30,Title,ICE US Review: Coffee corrections higher Robusta coffee beans gain greater world market share ,6/30/14,1.6562,-0.05300000000000016,0,-0.03100865902176466
1144,1144,2014,7,1,Title,Vietnamese coffee trading slows over last week Sumatran coffee shipments down by 41% Frost in southern Brazil poses risk to grain crops ,7/1/14,1.6495,-0.006699999999999928,0,-0.0040454051443062
1145,1145,2014,7,2,Title,ICE US Review: Coffee corrects higher ICE US Review: Cocoa corrects lower ,7/2/14,1.6251,-0.024399999999999977,0,-0.014792361321612596
1146,1146,2014,7,3,Title,Country Profile: Peru on the cusp of agriculture export leadership? Weekly Review: USDA sends corn and soy futures plummeting ,7/3/14,1.6345,0.009400000000000075,0,0.005784259430188957
1147,1147,2014,7,4,Title,Peruvian coffee premium at highest in three years European coffee stocks up by nearly 12% ICE US Review: Coffee closes near support levels ,7/4/14,1.6345,-0.0,0,0.0
1148,1148,2014,7,7,Title,Burundi tea exports down in Q1 China FTA opens up Swiss dairy opportunities Switzerland-China free trade deal enters into force ,7/7/14,1.6269,-0.007600000000000051,0,-0.004649739981645794
1149,1149,2014,7,8,Title,ICE US Review: Coffee down in quiet trade ,7/8/14,1.6213,-0.005600000000000049,0,-0.00344212920277832
1150,1150,2014,8,8,Title,Brazil to capitalise on Russian food ban Brazil OKs imports of cyantraniliprole ICE US Review: Coffee tanks on market correction ,8/8/14,1.7823,0.16100000000000003,0,0.09930302843397276
1151,1151,2014,8,11,Title,Brazil coffee crop 86% harvested Nestlé confirms full-year outlook despite profit drop ICE US Review: Coffee finishes lower amid overbought supplies ,8/11/14,1.7575,-0.024799999999999933,0,-0.013914604724232695
1152,1152,2014,8,12,Title,Top Brazil coffee region confirms huge losses  Hawaiian farmers assess losses from Iselle ICE US Review: Coffee shoots upward on production fears ,8/12/14,1.8335,0.07599999999999985,0,0.043243243243243155
1153,1153,2014,8,13,Title,ICE US Review: Coffee corrects downward ,8/13/14,1.7913,-0.042200000000000015,0,-0.023016089446413972
1154,1154,2014,8,14,Title,Weekly Review: Corn and soy markets bear brunt of mega crops ICE US Review: Coffee creeps upward ,8/14/14,1.8087,0.017400000000000082,0,0.009713615809747157
1155,1155,2014,8,15,Title,"El Salvador sees coffee shipments plunge  Cameroonian cocoa prices higher this month Finnish farmers consolidate, as Russian sanctions start to bite ICE US Review: Coffee drifts lower ",8/15/14,1.7812,-0.02750000000000008,0,-0.015204290374302029
1156,1156,2014,8,18,Title,ICE US Review: Coffee propelled upwards on bullish pattern ,8/18/14,1.8446,0.06340000000000012,0,0.03559398158544808
1157,1157,2014,8,19,Title,Wall Street Journal –– US Consumers Turning Away from Orange Juice ICE US Review: Cocoa hits three-year high  ,8/19/14,1.8489,0.0042999999999999705,0,0.0023311286999891413
1158,1158,2014,8,20,Title,Vietnam coffee values track global market lower Kenyan coffee prices decline  ICE US Review: Coffee falls due to large production numbers ,8/20/14,1.7859,-0.06299999999999994,0,-0.03407431445724482
1159,1159,2014,8,21,Title,Market Report: Cocoa still rallying higher Weekly Review: Canola dips lower on abundant oilseed supplies ICE US Review: Sugar rises with short-covering ,8/21/14,1.8025,0.016599999999999948,0,0.009295033316535051
1160,1160,2014,8,22,Title,ICE US Review: Sugar drops due to robust global supplies Costa Rican coffee crop expected to rise Analysis: Brazilian coffee growers enjoy higher prices ICE US Review: Sugar Corrects Higher ,8/22/14,1.8133,0.01079999999999992,0,0.005991678224687889
1161,1161,2014,8,26,Title,Vietnamese coffee growers hold back stocks Neumann said to have raised Brazil coffee forecast India: Exporters hoping for boost from Russian ban ICE US Review: Sugar ends at lowest point since January 30 ,8/26/14,1.8039,-0.009399999999999853,0,-0.005183918822037089
1162,1162,2014,8,27,Title,Olam and Sanyo expand African packaged food business Cameroon sees fall in cocoa shipments ICE US Review: Coffee rises sharply with drought damage ,8/27/14,1.8854,0.0814999999999999,0,0.04517988802040019
1163,1163,2014,8,28,Title,Weekly Review: Optimal conditions keep soy and corn futures down  ICE US Review: Coffee continues to climb on reports of drought ,8/28/14,1.9037,0.018299999999999983,0,0.009706163148403514
1164,1164,2014,8,29,Title,ICE US Review: Coffee rides drought-damage reports higher ,8/29/14,1.9085,0.0048000000000001375,0,0.0025214056836687176
1165,1165,2014,9,1,Title,Sumatran coffee shipments down by a third ICE US Review: Coffee higher with speculative interest ,9/1/14,1.9085,-0.0,0,0.0
1166,1166,2014,9,2,Title,Large coffee crop seen in Tanzania in 2014/15 Analysts Report Investors Selling Agricultural Exchange Traded Products ,9/2/14,1.9553,0.04679999999999995,0,0.024521875818705765
1167,1167,2014,9,3,Title,Brazil 2015/16 coffee crop pegged at 50-53 mln bags ICE US Review: Coffee up sharply with ongoing dryness in Brazil ,9/3/14,2.028,0.07269999999999999,0,0.03718099524369661
1168,1168,2014,9,4,Title,Huiyuan shares tumble after H1 profits plunge Weekly Review: Coffee futures rally on Brazilian drought ICE US Review: Coffee down sharply with profit taking ,9/4/14,1.9605,-0.06750000000000012,0,-0.03328402366863911
1169,1169,2014,9,5,Title,"Cameroonian cocoa production down by 8% ICE US Review: Coffee little changed, consolidating ",9/5/14,1.9667,0.006199999999999983,0,0.003162458556490683
1170,1170,2016,1,14,Title,Weekly Review: Cocoa continues to tumble further  ,1/14/16,1.159,-0.8076999999999999,0,-0.4106879544414501
1171,1171,2016,1,15,Title,Chemical container blaze hits Brazil's port of Santos ICE US Review: Cocoa continues downward spiral  ,1/15/16,1.149,-0.010000000000000009,0,-0.008628127696289912
1172,1172,2016,1,19,Title,Brazil may see decline in coffee exports ,1/19/16,1.1565,0.007500000000000062,0,0.0065274151436031875
1173,1173,2016,1,20,Title,Plenish responds to demand for non-dairy options MEPs want tax clawbacks to go to EU coffers  ICE US Review: Sugar backs away from resistance ,1/20/16,1.1159999999999999,-0.0405000000000002,0,-0.03501945525291846
1174,1174,2016,1,21,Title,"Market Report: Cocoa rebound is short-lived Weekly Review: Corn and soy stay bullish with upside likely  ICE US Review: Cocoa, coffee, sugar all drop sharply ",1/21/16,1.1440000000000001,0.028000000000000247,0,0.025089605734767248
1175,1175,2016,1,22,Title,Short supply of Brazilian robusta encourages stock drawdown  ICE US Review: Cocoa corrects higher ,1/22/16,1.16,0.015999999999999792,0,0.013986013986013802
1176,1176,2016,1,25,Title,ICE US Review: Cocoa ends up ,1/25/16,1.1645,0.0045000000000001705,0,0.0038793103448277336
1177,1177,2016,1,26,Title,Cameroon sees coffee output dip by a quarter ICE US Review:  Sugar lower to start the week ,1/26/16,1.167,0.0024999999999999467,0,0.002146844139115454
1178,1178,2016,1,27,Title,ICE US Review: Sugar falls with Chinese markets ,1/27/16,1.182,0.014999999999999902,0,0.01285347043701791
1179,1179,2016,1,28,Title,Nicaragua ships 22% more coffee in December EU agri-food trade surplus contracts 11% in value Weekly Review: Canola futures stay steady overall ICE US Review: Sugar weaker after missing key support ,1/28/16,1.1915,0.009500000000000064,0,0.00803722504230124
1180,1180,2016,1,29,Title,ICE US Review: Sugar extends losses  ,1/29/16,1.1635,-0.028000000000000025,0,-0.02349979018044484
1181,1181,2016,2,1,Title,Full text of EU-Vietnam free trade deal published Brazil sets top ai list for coffee borers ICE US Review: Softs down to end the week   ,2/1/16,1.1775,0.014000000000000012,0,0.012032660077352826
1182,1182,2016,2,2,Title,Vietnamese coffee premiums steady Costa Rican coffee shipments down by a fifth Indian spice exports set to cross USD2.5 billion mark ICE US Review: Sugar down as Brazilian crop estimates rise ,2/2/16,1.1985,0.020999999999999908,0,0.017834394904458522
1183,1183,2016,2,3,Title,Brazil Camex cuts import duties on two agchems  ICE US Review: Sugar corrects higher ,2/3/16,1.2155,0.017000000000000126,0,0.014184397163120675
1184,1184,2016,2,4,Title,Market Report: Cocoa price recovery on the cards? Weekly Review: Canola lower on loonie leap ICE US Review: Cocoa up amid West African weather concerns ,2/4/16,1.232,0.01649999999999996,0,0.013574660633484129
1185,1185,2016,2,5,Title,ICE US Review: Choppy cocoa back down ,2/5/16,1.204,-0.028000000000000025,0,-0.02272727272727275
1186,1186,2016,2,8,Title,ICE US Review: Sugar corrects higher ,2/8/16,1.1575,-0.046499999999999986,0,-0.03862126245847175
1187,1187,2016,2,10,Title,ICE US Review: Cocoa corrects lower   ,2/10/16,1.1685,0.01100000000000012,0,0.009503239740820839
1188,1188,2016,2,11,Title,Coffee prices unlikely to reach USD2 again Weekly Review: Corn and soy still weighed by mounting stocks ICE US Review: Cocoa continues to march lower   ,2/11/16,1.15,-0.018500000000000183,0,-0.01583226358579391
1189,1189,2016,2,12,Title,Pasture: Leases costs up by 9.5% in 12 months in Brazil ICE US Review: Sugar settles lower amid steady exports   ,2/12/16,1.175,0.025000000000000133,0,0.021739130434782726
1190,1190,2016,2,15,Title,Brazil OKs two insecticides for coffee borers ICE US Review: Coffee ends higher in low-volume trade   ,2/15/16,1.175,-0.0,0,0.0
1191,1191,2016,2,16,Title,Brazil to turn out bigger coffee beans Analysis: New figures reveal changing currents of EU agri-food trade flow ,2/16/16,1.17,-0.0050000000000001155,0,-0.004255319148936268
1192,1192,2016,2,17,Title,Olam underlines importance of MENA Olam underlines importance of MENA region ICE US Review: Sugar slightly stronger     ,2/17/16,1.166,-0.0040000000000000036,0,-0.003418803418803422
1193,1193,2016,2,18,Title,Weekly Review: Soy and corn rally ICE US Review: Sugar weaker with demand concerns  ,2/18/16,1.161,-0.004999999999999893,0,-0.004288164665523065
1194,1194,2016,3,30,Title,Bottled water challenges CSDs for US top slot ICE US Review: Falling Brazilian real weighs on sugar/coffee ,3/30/16,1.27,0.10899999999999999,0,0.09388458225667526
1195,1195,2016,3,31,Title,Royal Hawaiian introduces macadamia milks Weekly Review: Soy stays firm ahead of key USDA report  ICE US Review: Sugar holding steady near highs ,3/31/16,1.2745,0.0044999999999999485,0,0.0035433070866141324
1196,1196,2016,4,1,Title,Indonesia's Sumatra coffee exports fell 35% ICE US Review: Sugar drops on position squaring ,4/1/16,1.2725,-0.0020000000000000018,0,-0.0015692428403295425
1197,1197,2016,4,2,Title,US CFTC Commitment of Traders for March 29 ,4/2/16,1.2725,-0.0,0,0.0
1198,1198,2016,4,4,Title,"Honduran coffee exports fall, Costa Rican rise Plan to make 'improved' stevia hits problems ICE US Review: Sugar drops on profit-taking ",4/4/16,1.228,-0.044499999999999984,0,-0.03497053045186639
1199,1199,2016,4,5,Title,ICE US Review: Softs see a bearish start to the week ,4/5/16,1.209,-0.018999999999999906,0,-0.015472312703582985
1200,1200,2016,4,6,Title,Colombian coffee output up year-on-year South Korean fruit juice factory opened ICE US Review: Sugar consolidates amid bearish indicators ,4/6/16,1.215,0.006000000000000005,0,0.004962779156327548
1201,1201,2016,4,7,Title,Small increase in South Korean FCOJ imports Weekly Review: Coffee falls on rising Brazilian supplies ,4/7/16,1.2195,0.0044999999999999485,0,0.003703703703703661
1202,1202,2016,4,8,Title,Vietnam coffee premiums edge higher ICE US Review: Sugar drops with weak demand for ethanol ,4/8/16,1.2255,0.006000000000000005,0,0.004920049200492009
1203,1203,2016,4,9,Title,"CFTC Commitment of Traders for Apr. 5, 2016 ",4/9/16,1.2255,-0.0,0,0.0
1204,1204,2016,4,11,Title,ICE US Review: Softs rally at weeks’ end ,4/11/16,1.2525,0.026999999999999913,0,0.022031823745409965
