Date,Title,Price,Price_Change,Direction,Rate_of_Change,CV_Vectors,TFIDF_Vectors,Hash_Vectors
2016-07-20,"Robusta coffee price seen remaining at highs AGgregator: July 20, 2016 ICE US Review: Cocoa drops with weak outlook on global growth ",1.47,0.004499999999999949,0,0.0030706243602865568,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-21,Indonesian coffee values below Vietnam Weekly Review: Canola looks to head lower ICE US Review: Coffee rises with reduced supplies ,1.4685,-0.0015000000000000568,0,-0.0010204081632653448,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-22,ICE US Review: Sugar rises with physical demand ,1.419,-0.049499999999999884,0,-0.033707865168539235,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-25,Beef News Summary ICE US Review: Coffee prices drop almost 5 cents ,1.411,-0.008000000000000007,0,-0.005637773079633549,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-26,Brazil can now sell to pet food to Canada ICE US Review: Sugar climbs with mill struggles ,1.416,0.0049999999999998926,0,0.0035435861091423775,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-27,"Analysis: Indian coffee crop to fall in coming year Kenyan concern over delay to trade agreement AGgregator: July 27, 2016 ICE US Review: Sugar drops with ideas of weak production  ",1.412,-0.0040000000000000036,0,-0.0028248587570621486,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-28,"Market Report: Cocoa prices set for further slump? Weekly Review: Corn and soy trend lower on optimal crops ICE US Review: Sugar falls with weather, technical selling  ",1.4215,0.009500000000000064,0,0.006728045325779083,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-07-29,ICO pegs global coffee exports lower ICE US Review: Sugar declines with fund selling  ,1.462,0.04049999999999998,0,0.0284910306014773,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-01,Indonesia's Sumatra sees robusta export fall ICE US Review: Sugar advances with Unica report  ,1.4345,-0.027499999999999858,0,-0.018809849521203733,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-02,ICE US Review: Sugar drops with profit-taking  ,1.4125,-0.02200000000000002,0,-0.015336354130359022,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-03,ICE US Review: Sugar rebounds with currency issues  ,1.404,-0.008499999999999952,0,-0.006017699115044213,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-04,"Soft drinks giant buys coffee company Weekly Review: Corn and soy dip lower as yields climb higher ICE US Review: Cocoa surges with spec trade, black pod fears  ",1.421,0.016999999999999904,0,0.012108262108262038,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-05,ICE US Review: Sugar rises with spec trade  ,1.4615,0.04049999999999998,0,0.028501055594651638,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-08,Indonesian coffee exports may fall 10% ICE US Review: The bulls take sugar higher  ,1.4480000000000002,-0.013499999999999844,0,-0.009237085186452169,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-09,Analysis: Brazil to continue agri-dominance over next decade ICE US Review: Sugar rises with Brazilian currency ,1.4475,-0.000500000000000167,0,-0.00034530386740343015,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-10,ICE US Review: Coffee sideways with slow trading ,1.4235,-0.024000000000000018,0,-0.016580310880829032,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2016-08-11,ICE US Review: Short supply boosts cocoa ,1.4115,-0.012000000000000009,0,-0.008429926238145424,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-04-28,"World coffee shipments decline by 2% EU agri-food exports up again, meat leads the way  ICE US Review: Sugar falls farther ",1.334,-0.0774999999999999,0,-0.05490612823237684,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-02,Analysis: Ivory Coast's cocoa reform success turns sour ICE US Review: Coffee recovers off of nearby lows ,1.3625,0.02849999999999997,0,0.02136431784107944,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-03,ICE US Review: Coffee continues to correct higher ,1.3745,0.012000000000000009,0,0.008807339449541292,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-04,Weekly Review: Cocoa dips to near 10-year lows  ICE US Review: Cocoa just above 9½-year lows ,1.3495,-0.02500000000000013,0,-0.01818843215714815,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-05,ICE US Review: Cocoa corrects off lows ,1.357,0.007500000000000062,0,0.0055576139310856325,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-08,ICE US Review: Cocoa finishes week higher ,1.369,0.012000000000000009,0,0.008843036109064121,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-09,Colombian coffee production declines by a fifth ICE US Review: Sugar starts the week off higher  ,1.3515,-0.017500000000000068,0,-0.012783053323593916,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-10,ICE US Review: Sugar spec support continues  ,1.3665,0.015000000000000124,0,0.011098779134295321,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-11,"Weekly Review: Soy yet to reach potential lows  AGgregator: May 11, 2017 ICE US Review: Sugar ends higher  ",1.3425,-0.024000000000000018,0,-0.017563117453347984,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-12,ICE US Review: Commodities down across the board  ,1.3495,0.006999999999999895,0,0.0052141527001861405,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-15,"Cameroonian cocoa and coffee exports resume after strike Nuts & spices boost Olam’s first-quarter profit US, Brazil Agree to Pilot Model for Electronic Trade Certificate ICE US Review: Sugar falls ahead of the weekend  ",1.3345,-0.014999999999999902,0,-0.011115227862171102,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-16,US green coffee stocks up for fifth straight month  ICE US Review: Cocoa firms with muddy roads ,1.3145,-0.020000000000000014,0,-0.014986886474334968,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-17,Nestlé upbeat about prospects in Middle East ICE US Review: Cocoa dips with military agreement ,1.344,0.02950000000000008,0,0.022441993153290287,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-18,Weekly Review: Cocoa market rebounds from lows ICE US Review: Cocoa takes support from dock workers’ strike ,1.2965,-0.0475000000000001,0,-0.035342261904761973,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-19,Brazil tipped to see 11% fall in coffee crop ICE US Review: Coffee drops sharply amid Brazil scandal ,1.321,0.02449999999999997,0,0.018897030466640933,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-22,"Brazil coffee harvest advances through rains ICE US Review: Coffee rises with Brazilian real, technicals ",1.306,-0.014999999999999902,0,-0.011355034065102122,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-23,Portuguese coffee roasters create new label EU grants protected status to coffee from Indonesia ,1.3025,-0.0035000000000000586,0,-0.002679938744257319,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-24,Guatemalan coffee crop seen falling again ICE US Review: Sugar corrects lower ,1.2855,-0.016999999999999904,0,-0.013051823416506644,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-25,First Indonesian product given GI status on EU market Weekly Review: Canola values dragged down by soy losses  ICE US Review: Cocoa drops sharply ,1.293,0.007500000000000062,0,0.005834305717619651,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-26,ICE US Review: Cocoa continues lower ,1.3119999999999998,0.018999999999999684,0,0.014694508894044613,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-30,Indonesian coffee given GI status on EU market Ugandan coffee exports slightly lower  ICE US Review: Cocoa corrects higher ,1.321,0.009000000000000119,0,0.006859756097561068,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-05-31,"ICO sees world coffee shipments lower Two new Welsh, one French GI now protected in EU ICE US Review: Sugar futures weaker  ",1.2935,-0.027499999999999858,0,-0.02081756245268725,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-01,Weekly Review: Sugar hits over a year lows  ICE US Review: Sugar slides further  ,1.277,-0.01649999999999996,0,-0.012756088132972522,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-02,"EU, China aim to protect 200 GIs on each other’s markets ",1.2555,-0.021500000000000075,0,-0.016836335160532553,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-05,Central American coffee exports surge ,1.2845,0.028999999999999918,0,0.023098367184388617,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-06,"AGgregator: June 6, 2017 ICE Review: Arabica futures rise as speculators cover shorts ",1.2555,-0.028999999999999918,0,-0.02257687816270916,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-07,Colombia coffee production falls 22.5%  ICE Review: Arabica futures drop sharply ,1.2575,0.0020000000000000018,0,0.0015929908403026695,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-08,ICE Review: Arabica rises on Brazilian weather  Weekly Review: Coffee and sugar trade at 1-year lows ,1.2635,0.0060000000000000045,0,0.0047713717693837025,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-09,"AGgregator: June 9, 2017 Brazilian coffee crop hindered by wet weather  Vietnamese coffee exports fall 24.2% Futures Review: Coffee posts modest gains ",1.2885,0.024999999999999908,0,0.019786307874950462,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-12,Futures Review: Arabica consolidates above recent one-year low  ,1.298,0.009500000000000064,0,0.00737291424136598,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-13,Vietnamese coffee exporters face supply squeeze Futures Review: July and September spreading fuels arabica trade ,1.2865,-0.011500000000000066,0,-0.008859784283513148,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-14,Futures Review: Coffee futures settle lower  ,1.2775,-0.008999999999999897,0,-0.006995724834823084,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-15,Brazil coffee exports fell slightly year-on-year Futures Review: Arabica futures hit one-year low  Weekly Review: Sugar values hit new lows  ,1.2805,0.002999999999999892,0,0.0023483365949118523,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-16,US green coffee stocks rise Futures Review: Robusta futures rise to two-month high ,1.2595,-0.02099999999999991,0,-0.016399843811011252,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-19,Global coffee stocks to dip to 6-year low: USDA  Futures Review: Arabica futures extend rally to two-month high  ,1.266,0.00649999999999995,0,0.005160778086542239,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-20,Brazil coffee prices remain steady as farmers hold back supplies Futures Review: Robusta futures settle lower  ,1.246,-0.020000000000000014,0,-0.015797788309636664,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-21,"EU green coffee stocks 3.5% lower year-on-year Futures Review: Arabica coffee at 1-year low, Robusta falls below 2-month high ",1.2205,-0.02550000000000008,0,-0.020465489566613225,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-22,Futures Review: Arabica beans hit 13-month low  Weekly Review: Wheat bears finally kept at bay? ,1.165,-0.05549999999999988,0,-0.0454731667349446,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-23,Uganda coffee exports rise 42%  Futures Review: Arabica futures sink to 16-month low  ,1.23,0.06499999999999995,0,0.05579399141630897,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-26,Brazilian coffee farmers await higher prices  EU to raise mercury contamination limits for foods Futures Review: Arabica futures rally on short covering  ,1.245,0.015000000000000124,0,0.012195121951219613,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-27,EU to raise mercury contamination limits for foods Peruvian government plan to boost coffee exports  Futures Review: Arabica coffee recovery continues  ,1.253,0.007999999999999785,0,0.006425702811244807,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-28,Looming coffee shortage to boost futures Futures Review: Weaker dollar supports Arabica prices ,1.244,-0.008999999999999897,0,-0.007182761372705425,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-29,Futures Review: Coffee futures settle mixed Weekly Review: Canadian canola drops to 9-month low ,1.2635,0.019500000000000076,0,0.015675241157556332,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-06-30,Negative mood drives Brazilian coffee prices lower  Futures Review: Coffee futures rise on technical buying ,1.257,-0.00649999999999995,0,-0.0051444400474870994,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-07-03,ICO Coffee exports rose by 8.8%  Futures Review: Robusta futures rallied ahead of first notice day  ,1.277,0.020000000000000014,0,0.015910898965791582,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-07-04,Central American coffee exports mixed in June Futures Review: Robusta futures settle mixed in low volume ,1.277,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-07-05,Brazilian coffee exports decline by 7.7% Futures Review: Robusta coffee futures settle higher  ,1.3,0.02299999999999991,0,0.01801096319498818,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-07-06,Colombian coffee production falls by 9.4%  Weekly Review: Wheat futures approach 2-year high  Futures Review: Arabica coffee climbs to three-week high ,1.291,-0.009000000000000119,0,-0.006923076923077014,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-07-07,Futures Review: Coffee futures end with slight losses  ,1.289,-0.00199999999999978,0,-0.0015491866769944073,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-07,Indonesia to trade palm oil for Russian Sukhoi jets   ,1.4205,0.13149999999999995,0,0.10201706749418148,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0.33333333 0.         0.         ... 0.         0.         0.        ]
2017-08-08,Indonesia targets second-largest coffee producer spot Futures Review: Arabica climbs to fresh 3½-month high ,1.463,0.04249999999999998,0,0.02991904259063708,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-09,Vietnam coffee exports fall 27.9%  Futures Review: Arabica coffee hits 4½-month high ,1.4615,-0.0015000000000000568,0,-0.0010252904989747483,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-10,Brazilian robusta trade stays limp as harvest ends Futures Review: Arabica consolidates just below 4½-month high ,1.42,-0.041500000000000085,0,-0.02839548409168668,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-11,Weekly Review: Mixed signals for coffee Futures Review: Coffee continues to correct lower from recent highs ,1.4385,0.01849999999999996,0,0.01302816901408448,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-14,Grains business helps drive Olam’s profit growth Futures Review: Coffee futures rebound ,1.405,-0.03349999999999986,0,-0.02328814737573852,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-15,Brazilian coffee exports see annual drop  Futures Review: Coffee prices slump ,1.3555,-0.0495000000000001,0,-0.03523131672597872,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-16,US green coffee stocks hit new historical high Futures Review: Robusta hits 7-week low ,1.345,-0.010499999999999956,0,-0.007746219107340431,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-17,Indonesia projects strong growth in Malaysian coffee exports Futures Review: Robusta futures hit lowest since late June ,1.3205,-0.02449999999999997,0,-0.018215613382899603,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-18,Weekly Review: Arabica coffee slips by 10% World coffee production estimate rises on better Indonesian prospects Futures Review: Arabica settles at 1-month low ,1.317,-0.0035000000000000586,0,-0.0026505111700114038,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-21,Brazil's current coffee harvest almost complete  Futures Review: Arabica coffee falls to 5-week low on fund-selling ,1.3015,-0.015499999999999847,0,-0.011769172361427372,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-22,Futures Review: Arabica coffee hits fresh low ,1.291,-0.010500000000000176,0,-0.008067614291202594,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-23,Ugandan coffee exports rise by 59%  Futures Review: Arabica hits 5-week low ,1.287,-0.0040000000000000036,0,-0.0030983733539891585,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-24,Brazil 10-year forecast: Coffee exports to grow by 31.5% Futures Review: Arabica coffee hits 6-week low ,1.279,-0.007999999999999785,0,-0.00621600621600605,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-25,Weekly Review: Will Robusta coffee strength help stabilize Arabica?   Peruvian coffee harvest to rise 13%  Futures Review: Arabica coffee sinks to six-week low ,1.314,0.03499999999999992,0,0.027365129007036682,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-28,"Futures Review: Arabica coffee prices jump on short-covering, weaker dollar ",1.3135,-0.000500000000000167,0,-0.00038051750380530214,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-29,Futures Review: Arabica futures settle slightly lower ,1.2865,-0.026999999999999916,0,-0.02055576703464021,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-30,Indian coffee output could hit 8-year low in 2017/18 Futures Review: Robusta and arabica decline amid unchanged fundamentals ,1.2819999999999998,-0.0045000000000001705,0,-0.0034978624174117146,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-08-31,"Indonesia's Lampung coffee output projected to shrink on heavy rainfall Futures Review: Stronger dollar, good weather pressure coffee prices ",1.2935,0.011500000000000288,0,0.0089703588143528,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-01,Weekly Review: Coffee sees a half-hearted rally    World coffee exports rise 11% in July 2017 Futures Review: Coffee futures settle narrowly mixed ,1.2905,-0.0030000000000001137,0,-0.002319288751449643,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-04,Brazil green coffee exports decline by 9.5% Costa Rica coffee exports fall 17% Honduran coffee exports almost double in August Futures Review - Coffee futures settle lower ,1.2905,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-05,Colombian coffee production rises 8.8%  Futures Review: Robusta drops to 2½-month low ,1.2785,-0.012000000000000009,0,-0.00929872142580396,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-06,Brazil coffee prices descend week-on-week Futures Review: Robusta coffee hits over 3-month low ,1.279,0.000500000000000167,0,0.0003910833007431889,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-07,Indonesian coffee exports and cocoa imports rise Futures Review: November Robusta contract hits fresh 3-month low ,1.2915,0.012499999999999956,0,0.009773260359655945,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-08,The big trendsetter - why Anuga is so important for new products Weekly Review: New lows for robusta coffee     Futures Review: Coffee futures settle slightly higher  ,1.3065,0.014999999999999902,0,0.011614401858304221,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-11,Vietnam coffee exports fall below 1.6 mln bags Futures Review: Weaker dollar pressures coffee prices ,1.3185,0.012000000000000009,0,0.009184845005740535,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-12,Brazil coffee exports decline 21.4% y-o-y Futures Review: Brazil crop concerns drive Arabica higher  ,1.3505,0.03200000000000003,0,0.02427000379218812,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-13,“Ecuadorian coffee has the lowest productivity in the world” Futures Review: Arabica near 1-month high ,1.3785,0.028000000000000025,0,0.020733061828952255,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-14,Futures Review: Arabica coffee hits one-month high ,1.3765,-0.0020000000000000018,0,-0.0014508523757707664,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-15,Weekly Review: Coffee market finally bottoming out?    Brazil sold 44% of 2017/18 coffee crop  Futures Review: Arabica settled weaker after touching fresh 1-month high ,1.414,0.03750000000000009,0,0.0272430076280422,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-18,US green coffee stocks fall for first time in 2017 Futures Review: Arabica hits new 1-month high ,1.4035,-0.010500000000000176,0,-0.0074257425742575486,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-19,Peruvian coffee output may see 38% increase Futures Review: Arabica coffee hit 5-week high ,1.3535,-0.05000000000000005,0,-0.03562522265764164,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-20,Brazil's expected 2018 coffee crop upturn slashed 20% Arabica coffee retreats from 5-week high ,1.3655,0.012000000000000009,0,0.008865903213889923,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-21,Futures Review: Concern over Brazil crop lends coffee price support ,1.35,-0.015499999999999847,0,-0.011351153423654227,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-22,Weekly Review: Jittery coffee awaits clearer Brazilian crop picture    Brazil - Conab cuts 2017/18 coffee production estimate Uganda - August 2017 coffee exports rose 44% y/y Futures Review - Arabica coffee prices slip as sellers return ,1.3445,-0.00550000000000006,0,-0.004074074074074119,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-25,ERS: Home-brewed coffee costs Futures Review - Expected rains in Brazil pressure coffee futures prices ,1.3155,-0.029000000000000137,0,-0.02156935663815555,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-26,ICO - Low prices endanger future supply Futures Review - Arabica futures suffer further losses ,1.3225,0.007000000000000117,0,0.00532117065754475,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2017-09-27,China delays new food safety laws – but few people knew Brazil domestic coffee consumption seen rising by 3.5%: group  Futures Review: Arabica coffee futures rebound after hitting two-week low ,1.2935,-0.028999999999999918,0,-0.02192816635160674,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
